EGF	ERBB3	0.8690215686445081	
EGF	IRS1	0.8513157657742707	
EGF	NRTN	0.8435102388865442	
EGF	KLB	0.855946747881349	
EGF	FGF4	0.8655209368590407	
EGF	CLTCL1	0.8654065929327814	
EGF	GAK	0.851137711762708	
EGF	ARPC2	0.8628338709774962	
EGF	UBA52	0.8665736784466054	
EGF	JAK1	0.8372883840480309	
EGF	PSPN	0.8435102388865442	
EGF	PTK6	0.8633557898536034	
EGF	RAPGEF2	0.8281207788973212	
EGF	OCRL	0.8613363396709319	
EGF	EPS15L1	0.866715527166346	
EGF	GDNF	0.8435102388865442	
EGF	FGF16	0.8638403979636339	
EGF	PICALM	0.8628338709774962	
EGF	CAMK2B	0.8372883840480309	
EGF	VAMP4	0.8628338709774962	
EGF	IL2RA	0.8372883840480309	
EGF	AP2M1	0.8664242982340606	
EGF	WASL	0.8628338709774962	
EGF	SCARB2	0.8628338709774962	
EGF	SLC2A8	0.8628338709774962	
EGF	FGF2	0.8655209368590407	
EGF	MATK	0.7983096722548423	
EGF	EGF	0.8709514058746551	
EGF	TFRC	0.8628338709774962	
EGF	EGFR	0.8711230631020799	
EGF	NRG2	0.8690215686445081	
EGF	SRC	0.8520838925573979	
EGF	STAM	0.8665370616181098	
EGF	EREG	0.8693100865439707	
EGF	FCHO1	0.8541713484689148	
EGF	FGF10	0.8610963123912945	
EGF	SLC18A3	0.8628338709774962	
EGF	FGF8	0.8655209368590407	
EGF	AP2B1	0.8664242982340606	
EGF	SYT9	0.8628338709774962	
EGF	ACTN2	0.8372883840480309	
EGF	SPTBN1	0.8372883840480309	
EGF	SPRY1	0.8390083934738375	
EGF	CD4	0.8628338709774962	
EGF	UBB	0.8665736784466054	
EGF	FGFR1	0.855946747881349	
EGF	IL2RB	0.8372883840480309	
EGF	GFRA3	0.8435102388865442	
KRAS	rs61764370	0.8562469968214425	
EGF	FGF18	0.8638403979636339	
EGF	PDGFA	0.8513157657742707	
EGF	DLG4	0.8372883840480309	
EGF	SGIP1	0.8658049874828022	
EGF	FGF6	0.8638403979636339	
EGF	IL2RG	0.8372883840480309	
EGF	GFRA2	0.8435102388865442	
EGF	STON2	0.8628338709774962	
EGF	REPS1	0.8658049874828022	
EGF	AVP	0.863443159858049	
EGF	KL	0.855946747881349	
EGF	HIP1	0.8628338709774962	
FGFR4	rs351855	0.8473872804025354	
EGF	TGOLN2	0.8628338709774962	
EGF	CAMK2D	0.8372883840480309	
GATM		1	
EGF	CSF2RA	0.8372883840480309	
EGF	DNM2	0.8621379174857935	
EGF	REPS2	0.8629698029978776	
EGF	IL3	0.8372883840480309	
EGF	VAMP8	0.8628338709774962	
EGF	MET	0.853898073011433	
EGF	FGF9	0.8655209368590407	
EGF	ACTR3	0.8628338709774962	
EGF	FRS3	0.8513157657742707	
EGF	GAB1	0.8688447614731756	
EGF	EPN2	0.8634258189159196	
EGF	HSP90AA1	0.8686453725086631	
EGF	PTPN12	0.8219632471359692	
EGF	IL2	0.8372883840480309	
EGF	FGF1	0.8655209368590407	
EGF	AP2A1	0.8664242982340606	
EGF	ERBIN	0.8252219011119977	
EGF	FGFR2	0.855946747881349	
EGF	HGS	0.8665370616181098	
EGF	ERBB4	0.8693100865439707	
EGF	PLCG1	0.8643749279154427	
EGF	SH3KBP1	0.8667498766278202	
EGF	RASGRF2	0.8372883840480309	
EGF	FGF3	0.8610963123912945	
EGF	ARRB1	0.863443159858049	
EGF	KIAA0319	0.8628338709774962	
EGF	JAK3	0.8372883840480309	
EGF	BTC	0.8693100865439707	
EGF	FCHO2	0.8541713484689148	
EGF	IL5RA	0.8372883840480309	
EGF	AP2A2	0.8664242982340606	
EGF	NECAP1	0.8658049874828022	
EGF	ITSN1	0.8658049874828022	
EGF	EPS15	0.8681819658126884	
EGF	SPTA1	0.8372883840480309	
EGF	SPTBN2	0.8372883840480309	
EGF	M6PR	0.8628338709774962	
EGF	FGF23	0.8655209368590407	
EGF	KITLG	0.8513157657742707	
EGF	CLTB	0.8654065929327814	
EGF	PTPRA	0.8372883840480309	
EGF	RASGRP3	0.8281207788973212	
EGF	IL5	0.8372883840480309	
EGF	PDGFRB	0.8513157657742707	
EGF	SNX9	0.863443159858049	
EGF	ARPC3	0.8628338709774962	
EGF	LDLRAP1	0.8628338709774962	
EGF	SPRY2	0.8390083934738375	
EGF	CALM3	0.8372883840480309	
EGF	GFRA4	0.8435102388865442	
EGF		1	
EGF	PIK3C2A	0.8441288359160942	
EGF	KRAS	0.8648959563852954	
EGF	GRB2	0.8709395632991972	
EGF	PTPN11	0.8620006694119313	
EGF	ADRB2	0.863443159858049	
EGF	PACSIN2	0.863443159858049	
EGF	ARPC1A	0.8628338709774962	
EGF	LRP2	0.8628338709774962	
EGF	GRIN2C	0.8372883840480309	
EGF	GFRA1	0.8435102388865442	
EGF	CLTA	0.8658049874828022	
EGF	TF	0.8628338709774962	
EGF	NRAS	0.8648959563852954	
EGF	AP2S1	0.8664242982340606	
EGF	FGF19	0.855946747881349	
EGF	ACTR2	0.8628338709774962	
EGF	CTTN	0.8628338709774962	
EGF	RASGRF1	0.8372883840480309	
EGF	AGFG1	0.8628338709774962	
EGF	CDC37	0.8686453725086631	
EGF	FNBP1L	0.863443159858049	
EGF	NRG1	0.8697127207273511	
EGF	FGF22	0.8610963123912945	
EGF	DAB2	0.863443159858049	
EGF	ANGPT1	0.8372883840480309	
EGF	LAT	0.8372883840480309	
EGF	TRIP10	0.863443159858049	
EGF	FNBP1	0.863443159858049	
EGF	NCAM1	0.8372883840480309	
EGF	FGF17	0.8655209368590407	
EGF	HGF	0.853898073011433	
EGF	FGF5	0.8638403979636339	
EGF	RAB5A	0.8129393082389929	
EGF	VAMP2	0.8628338709774962	
EGF	GRIN2A	0.8372883840480309	
EGF	RPS27A	0.8665736784466054	
EGF	RANBP9	0.8372883840480309	
EGF	CSF2	0.8372883840480309	
EGF	GRIN1	0.8372883840480309	
EGF	SPTAN1	0.8372883840480309	
EGF	rs4444903	0.99	
EGF	SYT2	0.8628338709774962	
EGF	CD3G	0.8628338709774962	
EGF	MEMO1	0.8319100629186602	
EGF	IGF2R	0.8628338709774962	
EGF	FGF7	0.855946747881349	
EGF	FGFR4	0.855946747881349	
EGF	DNAJC6	0.851137711762708	
EGF	SPTBN4	0.8372883840480309	
EGF	HBEGF	0.8693683183476757	
EGF	DVL2	0.863443159858049	
EGF	RET	0.8435102388865442	
EGF	IRS2	0.8513157657742707	
EGF	ARPC5	0.8628338709774962	
EGF	UBC	0.8665736784466054	
EGF	ARPC4	0.8628338709774962	
EGF	CAMK2A	0.8372883840480309	
EGF	APOB	0.8628338709774962	
EGF	VAMP7	0.8628338709774962	
EGF	PIK3R1	0.8683633322882247	
EGF	CHRM2	0.863443159858049	
EGF	VAMP3	0.8628338709774962	
EGF	AVPR2	0.863443159858049	
EGF	SYT1	0.8628338709774962	
EGF	STAM2	0.8665370616181098	
EGF	CD3D	0.8628338709774962	
EGF	CLTC	0.8658049874828022	
EGF	GRIN2D	0.8372883840480309	
EGF	ARRB2	0.863443159858049	
EGF	IL3RA	0.8372883840480309	
EGF	SOS1	0.8696599665890253	
EGF	SPTBN5	0.8372883840480309	
EGF	FGF20	0.8655209368590407	
EGF	PIK3R2	0.8372883840480309	
EGF	PTPN18	0.842023951637581	
EGF	PIK3CA	0.8679200708052832	
EGF	FRS2	0.8638403979636339	
EGF	SH3GL2	0.8674353964859094	
EGF	TEK	0.8372883840480309	
EGF	FYN	0.847975029345742	
EGF	FZD4	0.863443159858049	
EGF	SPTB	0.8372883840480309	
