rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
63	IgA nephropathy, susceptibility to, 3	C0017661	13	650	5.46874834306e-09	2.5872689938398356e-05	CDC20,KIF2A,AURKA,PDS5A,AURKB,CDK1,TP53,HMMR,TPX2,BIRC5,CENPN,CENPU,KIF18A
66	Philadelphia chromosome positive chronic myelogenous leukemia	C0279543	4	27	1.45321620293e-08	2.7104722792607802e-05	YWHAE,PAFAH1B1,NUP98,TP53
68	Abnormal cortical gyration	C1856019	7	164	2.80337567604e-08	2.792607802874743e-05	YWHAE,KIF2A,PAFAH1B1,KNL1,NDE1,CENPE,DYNC1H1
69	Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome	C1332153	4	33	4.19825877396e-08	2.833675564681725e-05	YWHAE,PAFAH1B1,NUP98,TP53
70	Abnormality of the cerebral cortex	C4025701	7	173	4.24844706082e-08	2.8747433264887063e-05	YWHAE,KIF2A,PAFAH1B1,KNL1,NDE1,CENPE,DYNC1H1
71	Small hand	C0575802	5	67	4.47288828198e-08	2.915811088295688e-05	SMC3,RAD21,SMC1A,CENPE,DYNC1H1
72	Myeloid leukemia	C0023470	11	533	4.65891836221e-08	2.9568788501026694e-05	YWHAE,SMC3,PAFAH1B1,RAD21,PLK1,NUP98,STAG2,TP53,SMC1A,BIRC5,HSP90AA1
74	Malformation of cortical development	C1955869	5	68	4.89126500414e-08	3.0390143737166326e-05	KIF2A,PAFAH1B1,CDK1,TP53,DYNC1H1
75	Therapy-related myelodysplastic syndrome	C1292780	4	34	4.9123716428e-08	3.080082135523614e-05	YWHAE,PAFAH1B1,NUP98,TP53
77	Chromosome 5, trisomy 5q	C1802398	4	38	8.77059637139e-08	3.162217659137577e-05	YWHAE,PAFAH1B1,TP53,HMMR
81	Acetabular dysplasia	C0019555	6	128	9.90844882809e-08	3.326488706365503e-05	YWHAE,SMC3,PAFAH1B1,RAD21,SMC1A,CENPE
82	Triple Negative Breast Neoplasms	C3539878	10	461	9.95689024563e-08	3.367556468172485e-05	CDC20,PLK1,CENPK,CDK1,TP53,XPO1,SMC1A,BIRC5,HSP90AA1,CENPE
83	Macrogyria	C0266483	5	77	1.03701376708e-07	3.408624229979467e-05	KIF2A,PAFAH1B1,KNL1,NDE1,DYNC1H1
84	Aplasia/Hypoplasia of the cerebellum	C3279222	7	197	1.15703627901e-07	3.449691991786448e-05	SMC3,PAFAH1B1,RAD21,SMC1A,NDE1,CENPE,DYNC1H1
85	Breast-ovarian cancer, familial 1	C0006142	32	4543	1.186140548e-07	3.490759753593429e-05	CDC20,CLIP1,MAPRE1,YWHAE,KIF2A,AURKA,CDCA8,DCTN1,CNTRL,CUL1,PAFAH1B1,RAD21,PLK1,DYNLL1,CKAP5,AJUBA,AURKB,UBC,CDK1,AKAP9,TP53,INCENP,HMMR,SMC1A,KIF2C,TPX2,BIRC5,KIF18A,PDS5B,HSP90AA1,CLASP1,CENPE
87	Microcephaly 16, primary, autosomal recessive	C0025958	12	721	1.59818444034e-07	3.572895277207392e-05	KIF2A,SMC3,PAFAH1B1,RAD21,PLK1,KNL1,NUP107,SMC1A,B9D2,NDE1,CENPE,DYNC1H1
88	Abnormality of neuronal migration	C1837249	7	224	3.08880019007e-07	3.613963039014374e-05	YWHAE,KIF2A,PAFAH1B1,KNL1,NDE1,CENPE,DYNC1H1
90	Decreased head circumference	C0424688	11	648	3.80538518585e-07	3.696098562628337e-05	KIF2A,SMC3,PAFAH1B1,RAD21,KNL1,NUP107,SMC1A,B9D2,NDE1,CENPE,DYNC1H1
93	Lip and Oral Cavity Carcinoma	C0220641	9	419	3.97842525368e-07	3.819301848049282e-05	CDC20,AURKA,RAD21,PLK1,CDK1,STAG2,TP53,BIRC5,HSP90AA1
94	Facial dysmorphism, lens dislocation, anterior segment abnormalities, and spontaneous filtering blebs	C0266617	4	51	3.98468311791e-07	3.860369609856263e-05	YWHAE,PAFAH1B1,RAD21,SMC1A
95	Aplasia/Hypoplasia of the cerebrum	C4024902	12	792	4.64880087758e-07	3.9014373716632445e-05	YWHAE,KIF2A,SMC3,PAFAH1B1,RAD21,KNL1,NUP107,SMC1A,B9D2,NDE1,CENPE,DYNC1H1
98	Myeloproliferative disorder (2)	C1292778	6	165	5.58227565062e-07	4.024640657084189e-05	YWHAE,CNTRL,FGFR1OP,PAFAH1B1,NUP98,TP53
100	Ventriculomegaly	C1531647	8	334	5.79404899281e-07	4.1067761806981516e-05	YWHAE,SMC3,PAFAH1B1,RAD21,KNL1,SMC1A,B9D2,NDE1
101	Abnormality of the forehead	C4025867	10	555	6.29133582231e-07	4.147843942505134e-05	YWHAE,SMC3,PAFAH1B1,RAD21,KNL1,SMC1A,B9D2,NDE1,CENPE,DYNC1H1
104	Aplasia/Hypoplasia of the corpus callosum	C1861866	8	342	7.05515900479e-07	4.271047227926078e-05	YWHAE,KIF2A,PAFAH1B1,KNL1,B9D2,NDE1,CENPE,DYNC1H1
107	Carcinogenesis	C0596263	27	3723	9.13735575758e-07	4.394250513347023e-05	CDC20,DCTN2,MAPRE1,YWHAE,AURKA,PDS5A,CDCA8,SMC3,PAFAH1B1,PLK1,DYNLL1,AURKB,NUP98,CDK1,STAG2,RANBP2,TP53,HMMR,XPO1,SMC1A,KIF2C,TPX2,BIRC5,CENPH,CENPU,KIF18A,HSP90AA1
108	Abnormality of the cerebral ventricles	C4025724	9	462	9.65848263257e-07	4.4353182751540043e-05	YWHAE,SMC3,PAFAH1B1,RAD21,KNL1,TP53,SMC1A,B9D2,NDE1
109	Proximal placement of thumb	C1865572	3	26	9.66877897079e-07	4.476386036960986e-05	SMC3,RAD21,SMC1A
110	Lissencephaly	C0266463	4	61	9.86235689115e-07	4.517453798767968e-05	YWHAE,KIF2A,PAFAH1B1,NDE1
111	Abnormality of the corpus callosum	C1842581	8	358	1.03059976797e-06	4.5585215605749486e-05	YWHAE,KIF2A,PAFAH1B1,KNL1,B9D2,NDE1,CENPE,DYNC1H1
112	Chronic myelomonocytic leukemia	C0023480	5	115	1.12642759009e-06	4.59958932238193e-05	YWHAE,FGFR1OP,PAFAH1B1,TP53,BIRC5
113	secondary acute myeloid leukemia	C0280449	4	63	1.15988100469e-06	4.6406570841889114e-05	YWHAE,FGFR1OP,PAFAH1B1,TP53
114	Primary Effusion Lymphoma	C1292753	5	121	1.51743706667e-06	4.681724845995893e-05	CLIP1,CNTRL,CDK1,TP53,BIRC5
115	Deviation of the thumb	C3552414	3	29	1.52577619028e-06	4.722792607802875e-05	SMC3,RAD21,SMC1A
116	Monocytosis	C0085702	3	31	2.01232508257e-06	4.7638603696098564e-05	YWHAE,PAFAH1B1,TP53
117	Miller Dieker syndrome	C0265219	4	72	2.26194626662e-06	4.804928131416838e-05	YWHAE,PAFAH1B1,NUP98,TP53
118	Multiple Myeloma	C0026764	14	1236	2.46620771449e-06	4.845995893223819e-05	YWHAE,AURKA,PAFAH1B1,PLK1,DYNLL1,AURKB,CDK1,RANBP2,TP53,HMMR,XPO1,TPX2,BIRC5,HSP90AA1
119	Atresia of the external auditory canal	C1866190	3	33	2.60542215313e-06	4.887063655030801e-05	SMC3,RAD21,SMC1A
120	Abnormality of the 5th finger	C4021678	7	298	2.63201827844e-06	4.928131416837783e-05	YWHAE,SMC3,PAFAH1B1,RAD21,SMC1A,B9D2,CENPE
123	Triploidy syndrome	C0333693	3	34	2.94628829245e-06	5.051334702258727e-05	TP53,DCTN3,DYNC1H1
124	Inflammatory Myofibroblastic Tumor	C0334121	3	34	2.94628829245e-06	5.0924024640657084e-05	DCTN1,RANBP2,TP53
125	Myeloid neoplasm with beta-type platelet-derived growth factor receptor gene rearrangement	C2939461	4	76	2.95966520425e-06	5.13347022587269e-05	YWHAE,PAFAH1B1,NUP98,TP53
126	Abnormality of the cerebral white matter	C0948163	8	412	3.26065011336e-06	5.174537987679671e-05	YWHAE,KIF2A,PAFAH1B1,KNL1,B9D2,NDE1,CENPE,DYNC1H1
127	Clinodactyly of the 5th finger	C1850049	6	215	3.26677712414e-06	5.215605749486653e-05	YWHAE,SMC3,PAFAH1B1,RAD21,SMC1A,CENPE
128	Aplasia/Hypoplasia of the brainstem	C4024904	3	35	3.31910479756e-06	5.256673511293635e-05	PAFAH1B1,NDE1,DYNC1H1
129	Aplasia/Hypoplasia of the nipples	C3150086	3	35	3.31910479756e-06	5.297741273100616e-05	SMC3,RAD21,SMC1A
130	Volvulus	C0042961	3	35	3.31910479756e-06	5.3388090349075976e-05	SMC3,RAD21,SMC1A
131	Hypoplasia of the brainstem	C1842688	3	35	3.31910479756e-06	5.379876796714579e-05	PAFAH1B1,NDE1,DYNC1H1
132	Deviation of the 5th finger	C4021515	6	217	3.47251225419e-06	5.4209445585215605e-05	YWHAE,SMC3,PAFAH1B1,RAD21,SMC1A,CENPE
133	Hypertonia	C0026826	9	537	3.70136554317e-06	5.4620123203285426e-05	KIF2A,DCTN1,SMC3,PAFAH1B1,RAD21,TP53,SMC1A,NDE1,DYNC1H1
134	Azorean disease	C0024408	4	80	3.8162955841e-06	5.503080082135524e-05	SKP1,CUL1,TP53,HSP90AA1
135	Prostatic Intraepithelial Neoplasias	C0282612	5	142	3.84815387477e-06	5.5441478439425054e-05	AURKA,PLK1,DYNLL1,TP53,HSP90AA1
136	Blast Phase	C0005699	6	221	3.91659307031e-06	5.585215605749486e-05	YWHAE,AURKA,PAFAH1B1,NUP98,TP53,HMMR
140	Chronic myeloid leukemia	C0023473	11	822	4.51680454083e-06	5.7494866529774125e-05	YWHAE,AURKA,PAFAH1B1,PLK1,AURKB,NUP98,TP53,HMMR,XPO1,BIRC5,HSP90AA1
141	Hip Dislocation, Congenital	C0019554	5	148	4.88637019946e-06	5.790554414784394e-05	YWHAE,SMC3,PAFAH1B1,RAD21,SMC1A
142	Sarcoma, Ewing	C1261473	11	829	4.92363448512e-06	5.831622176591376e-05	CLIP1,YWHAE,AURKA,PLK1,DYNLL1,AURKB,CDK1,TP53,BIRC5,UBE2D1,HSP90AA1
143	Labial hypoplasia	C1850325	3	39	5.16779465276e-06	5.8726899383983575e-05	SMC3,RAD21,SMC1A
145	Amenorrhea	C0002453	5	151	5.48483550888e-06	5.95482546201232e-05	SMC3,RAD21,DIAPH2,NUP107,SMC1A
146	Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation	C0751690	5	151	5.48483550888e-06	5.9958932238193024e-05	AURKA,CUL1,TP53,HMMR,BIRC5
147	Abnormality of skull size	C4025874	11	840	5.62844057261e-06	6.036960985626284e-05	KIF2A,SMC3,PAFAH1B1,RAD21,KNL1,NUP107,SMC1A,B9D2,NDE1,CENPE,DYNC1H1
148	Hypoplastic female external genitalia	C4022715	3	40	5.72923169762e-06	6.078028747433265e-05	SMC3,RAD21,SMC1A
149	Microcornea	C0266544	4	87	5.77298818005e-06	6.119096509240247e-05	SMC3,RAD21,SMC1A,B9D2
150	Abnormality of the cerebral subcortex	C4021207	8	447	6.30290789139e-06	6.160164271047228e-05	YWHAE,KIF2A,PAFAH1B1,KNL1,B9D2,NDE1,CENPE,DYNC1H1
153	Adult Acute Myeloblastic Leukemia	C0220615	4	90	6.8198618437e-06	6.283367556468172e-05	YWHAE,PAFAH1B1,NUP98,TP53
154	Oral Cavity Carcinoma	C0151546	4	90	6.8198618437e-06	6.324435318275154e-05	AURKA,RAD21,PLK1,TP53
155	Camptomelic dysplasia	C1861922	3	42	6.98588203341e-06	6.365503080082135e-05	YWHAE,PAFAH1B1,TP53
156	Abnormal uterus morphology	C0266383	5	158	7.11524162955e-06	6.406570841889117e-05	SMC3,RAD21,TP53,NUP107,SMC1A
157	Widely spaced teeth	C1844813	3	43	7.6852594616e-06	6.4476386036961e-05	SMC3,RAD21,SMC1A
158	Myeloproliferative Disorders	C0027022	6	245	7.69495898856e-06	6.488706365503081e-05	YWHAE,CNTRL,FGFR1OP,PAFAH1B1,NUP98,TP53
