rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
10	Weight Gain Adverse Event	C2911647	7	151	1.06452624493e-11	7.1994240460763145e-06	CAMK2A,GRIN2C,GRIN2D,GRIN2B,GRIN1,CAMK2B,GRIN2A
11	Schizophrenia	C0036341	14	1947	4.73256100975e-10	7.919366450683945e-06	HINT1,NEFL,CAMK2A,DLG3,SOS1,GRIN2C,GRB2,GRIN2D,DLG4,GRIN2B,GRIN1,CAMK2B,CALM3,GRIN2A
12	Bipolar affective disorder	C0005586	10	817	6.88149537353e-10	8.639308855291577e-06	CAMK2A,DLG3,SOS1,GRIN2C,GRIN2D,DLG4,GRIN2B,GRIN1,GRIN2A,HRAS
13	Alcohol dependence	C0001973	9	675	1.98203520263e-09	9.359251259899208e-06	NEFL,CAMK2A,PDE5A,DLG4,GRIN2B,GRIN1,ACTN2,CAMK2D,GRIN2A
14	Placental Insufficiency	C0032051	3	26	1.95404871173e-08	1.0079193664506838e-05	GRIN2B,GRIN1,GRIN2A
15	Huntington's chorea	C0020179	6	320	5.5052484238e-08	1.079913606911447e-05	SOS1,TGM3,DLG4,GRIN2B,GRIN1,GRIN2A
16	Increased body weight	C0043094	7	502	6.17983322293e-08	1.1519078473722101e-05	CAMK2A,GRIN2C,GRIN2D,GRIN2B,GRIN1,CAMK2B,GRIN2A
17	Hypsarrhythmia	C0037769	4	94	6.63840027393e-08	1.2239020878329734e-05	SOS1,GRIN2B,GRIN1,GRIN2A
18	Epilepsy, Temporal Lobe	C0014556	5	192	6.77276031924e-08	1.2958963282937366e-05	DLG4,GRIN2B,GRIN1,CALM3,GRIN2A
19	Epilepsy	C0014544	7	673	5.75884391507e-07	1.3678905687544998e-05	SOS1,GRIN2C,DLG4,GRIN2B,GRIN1,CAMK2D,GRIN2A
21	Hypoxia-Ischemia, Brain	C0752308	3	66	9.11107652879e-07	1.511879049676026e-05	GRIN2B,GRIN1,GRIN2A
36	Tobacco Use Disorder	C0040336	13	3066	1.61657149245e-06	2.5917926565874732e-05	HINT1,CAMK2A,SOS1,TGM3,GRB2,PDE5A,GRIN2B,CAMK2B,ACTN2,CAMK2D,GRIN2A,SHC1,AKAP9
37	Tuberous sclerosis syndrome	C0041341	4	192	2.30963641601e-06	2.6637868970482362e-05	NEFL,GRIN2C,CALM3,HRAS
51	Epileptic encephalopathy, early infantile, 29	C0543888	3	94	3.77151139486e-06	3.67170626349892e-05	GRIN2D,GRIN2B,GRIN1
52	Alcohol withdrawal syndrome	C0236663	2	31	5.74863447667e-06	3.743700503959683e-05	GRIN2B,GRIN1
53	Congenital long QT syndrome	C1141890	2	32	6.33851252252e-06	3.815694744420446e-05	CALM3,AKAP9
66	Autism spectrum disorders	C1510586	4	247	7.88695433374e-06	4.751619870410368e-05	DLG3,DLG4,GRIN2B,HRAS
67	Cocaine delirium	C0011206	2	35	8.34496988444e-06	4.82361411087113e-05	GRIN2B,CALM3
68	Acquired long QT syndrome	C0023976	3	115	8.41094262138e-06	4.895608351331894e-05	CALM3,HRAS,AKAP9
