rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
3	Impotence	C0242350	22	126	0.0	4.4876589379207183e-07	APOB,DRD2,EDNRA,FSHR,KISS1,VIP,PROKR2,TAC3,P2RY2,TACR3,PTAFR,TTR,KISS1R,KCNMA1,CNR1,AGT,GNRH1,P2RY1,PROK2,EDN1,CXCR3,GNRHR
15	Drug Dependence	C1510472	18	66	0.0	2.243829468960359e-06	OPRD1,DRD2,HTR1B,GCG,HTR2C,CRHR1,SLC6A4,DRD3,CHRM2,OPRK1,GAL,POMC,AVP,OPRL1,CNR1,ANKK1,PNOC,PENK
43	Weight Gain Adverse Event	C2911647	37	151	0.0	6.432311144353029e-06	GRM7,HRH1,HTR1A,HTR2B,DRD2,GRM6,GRM4,APOE,HTR6,ADRB2,HTR1B,HTR2C,ADRB3,SLC6A4,DRD4,HTR1D,GRM1,DRD3,HRH2,CHRM5,CHRM3,HRH3,HTR1E,HRH4,CHRM4,GRM8,HTR2A,CHRM1,CNR1,HTR5A,DRD5,HTR1F,ANKK1,GRM2,ADRA2A,GRM5,CCKAR
96	Acth-Independent Macronodular Adrenal Hyperplasia	C1857451	15	40	0.0	1.4360508601346299e-05	GIPR,GPBAR1,MC2R,EDNRA,GNAS,LPAR3,MLN,GNAI2,POMC,AVP,GPRC6A,GIP,FZD4,ADRA2A,OXER1
98	Taste bitter	C0235290	15	30	0.0	1.4659685863874346e-05	GPBAR1,SSTR4,EDNRA,LPAR3,ADRA2B,TAS2R16,ADRA1A,CXCR6,GPRC6A,LPAR2,ACKR3,FZD4,CYSLTR2,TAS2R38,OXER1
106	Inflammation	C0021368	98	647	0.0	1.5856394913986538e-05	CCR5,CRH,AHSG,HRH1,CCR2,ADORA1,SERPING1,APOB,CFH,C5AR1,CCR6,BDKRB1,CALCA,PTGS1,C5,PF4,KNG1,TACR1,C3,APOC1,APOE,FPR2,NPY5R,EDN2,CXCL10,PTGER4,VIP,ADRB2,TACR3,CCK,F2RL1,LTB4R,ADRB3,CRHR1,CCR7,CYP2D6,PTGFR,SLC6A4,CCL5,FPR1,FN1,CXCL1,PTGDR2,C3AR1,CYP2C19,EGF,EGFR,CXCL16,SAA1,F2R,CYP3A4,APOA4,CHRM2,APOA1,BIN1,PTGER3,CXCL11,GAL,TFRC,TSHR,CXCL8,CCR3,POMC,APP,NPFF,ANXA1,PTGER2,CXCR2,CXCL2,ADCYAP1,CXCL6,CXCL12,HTR2A,APOA2,CNR1,ADM,APOC3,AGT,CXCR1,GHRL,APLN,CCR8,TAC1,CCL21,PRSS3,F2,CCL19,GAST,BDKRB2,F7,EDN1,OXT,CCL20,HP,CNR2,CST3,TF,CXCR3
114	Pain insensitivity	C0344307	15	52	0.0	1.7053103964098727e-05	AVPR1A,DRD2,MC1R,EDNRB,CYP2D6,CYP3A4,OPRK1,NTS,POMC,NPFF,OPRL1,CYP3A5,GRM2,PNOC,CNR2
120	Abnormality of the pituitary gland	C0032002	88	645	0.0	1.795063575168287e-05	GHSR,CRH,SSTR4,APLNR,APOB,MC2R,SSTR5,DRD2,INSL3,GHRH,CALCA,EDNRA,HCAR3,CXCR4,ADCYAP1R1,AVPR2,FSHR,APOE,GNA11,ADRA1D,GNAS,KISS1,VIP,VIPR1,ADRA2B,PROKR2,GCG,HTR2C,TACR3,CCK,CRHR1,NPY,SLC6A4,ZNF292,DRD4,FN1,PTHLH,VIPR2,EGF,FSHB,EGFR,DICER1,KISS1R,GHRHR,TRHR,NTS,ADRA1A,GAL,CXCR6,TSHR,CXCL8,POMC,ANXA1,MCHR1,AVP,ADCYAP1,SSTR1,AVPR1B,CXCL12,PMCH,LPAR2,HTR2A,SSTR3,ALB,TRH,ACKR3,ADM,PTH,TSHB,LHCGR,AGT,GNRH1,GHRL,KLK3,SSTR2,CYSLTR2,SST,PROK2,VAMP7,GAST,LHB,OXT,MCHR2,SCT,LDLR,CST3,PENK,GNRHR
128	Bipolar affective disorder	C0005586	87	817	0.0	1.9147344801795065e-05	PDE4B,GRM7,CRH,HTR1A,SSTR4,ADORA1,APOB,ITIH1,MC2R,SSTR5,KIAA0319,AVPR1A,DRD2,GHRH,CALCA,EDNRA,HCAR3,CXCR4,ADCYAP1R1,TACR1,GRM4,APOE,VIP,ADRB2,ADRA2B,MYL4,PROKR2,HTR1B,MC5R,P2RY2,HTR2C,CCK,CRHR1,CYP2D6,SLC6A4,DRD4,UBC,DRD3,GFAP,SYNJ1,RPS27A,CHRM2,NTS,ADRA1A,GAL,CXCR6,CHRM3,CXCL8,POMC,APP,MCHR1,AVP,ADCYAP1,AVPR1B,GABBR2,PALB2,HCAR2,LPAR2,HTR2A,VAMP3,CNR1,PDYN,HTR5A,ACKR3,ADM,DRD5,TSHB,AGT,HTR1F,P2RY1,CYSLTR2,SST,PROK2,TAC1,PRSS3,ANKK1,GPR65,VAMP7,HIP1R,BDKRB2,GRM5,CCKAR,MCHR2,CNR2,VAMP2,SLC6A2,PENK
149	Depressive Disorder	C0011581	73	543	0.0	2.228870605833957e-05	PDE4B,CRH,HTR1A,CCR2,DRD2,HCRT,PTGS1,ADCYAP1R1,FSHR,APOE,ORM1,CYP1A2,AP2B1,ADRB2,CYP2C9,HTR1B,HTR2C,TACR3,CRHR1,CYP2D6,NPY,CYP2E1,TTR,SLC6A4,DRD4,HTR1D,GRM1,DRD3,CYP2C19,EGFR,F2R,APOA4,CHRM2,GALR2,OPRK1,GAL,NPY2R,TOMM40,CXCL8,POMC,MCHR1,AVP,OXTR,AVPR1B,HGS,PMCH,ATM,HTR2A,LPAR1,CNR1,ALB,TRH,PDYN,MTNR1B,DRD5,AGT,GHRL,TAC1,TAS2R38,ANKK1,GRM2,GAST,ADRA2A,F2RL3,GNB1,GRAP2,GRM5,OXT,NPY1R,ADRA2C,HP,CNR2,SLC6A2
