rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
1	Breast carcinoma	C0678222	1	4281	0.0	2.4390243902439026e-05	DPEP1
2	Vitiligo	C0042900	1	241	0.0	4.878048780487805e-05	DPEP1
3	Malignant neoplasm of lung	C0242379	1	2460	0.0	7.317073170731707e-05	DPEP1
4	Dystonia 2, torsion, autosomal recessive	C0013421	1	314	0.0	9.75609756097561e-05	DPEP1
5	Prostate carcinoma	C0600139	1	2734	0.0	0.00012195121951219512	DPEP1
6	Septicemia	C0036690	1	387	0.0	0.00014634146341463414	DPEP1
7	Biliary Atresia	C0005411	1	96	0.0	0.0001707317073170732	DPEP1
8	Lung cancer	C0684249	1	2234	0.0	0.0001951219512195122	DPEP1
9	Tremor, hereditary essential, 5	C0040822	1	349	0.0	0.00021951219512195122	DPEP1
11	Pancreatic Carcinoma	C0235974	1	1690	0.0	0.0002682926829268293	DPEP1
12	Colorectal Neoplasms	C0009404	1	1164	0.0	0.0002926829268292683	DPEP1
13	Carcinogenesis	C0596263	1	3723	0.0	0.00031707317073170733	DPEP1
16	Carcinoma of colon	C0699790	1	1856	0.0	0.0003902439024390244	DPEP1
17	Malignant tumor of prostate	C0376358	1	2940	0.0	0.0004146341463414634	DPEP1
18	Colorectal cancer	C1527249	1	2681	0.0	0.00043902439024390245	DPEP1
19	Chronic sciatica	C0036396	1	26	0.0	0.0004634146341463415	DPEP1
20	Lobular carcinoma in situ of breast	C0279563	1	25	0.0	0.0004878048780487805	DPEP1
21	Mucopolysaccharidosis, MPS-IV-B	C0026703	1	33	0.0	0.0005121951219512195	DPEP1
22	Secondary hypertriglyceridemia	C0027627	1	3444	0.0	0.0005365853658536586	DPEP1
23	Adenomas, multiple colorectal, 608456 (3)	C0001430	1	975	0.0	0.0005609756097560976	DPEP1
25	Dystonia Disorders	C0393593	1	130	0.0	0.0006097560975609756	DPEP1
26	Malignant neoplasm of pancreas	C0346647	1	1625	0.0	0.0006341463414634147	DPEP1
27	Colorectal cancer 1	C0009402	1	2543	0.0	0.0006585365853658537	DPEP1
28	Autism 15	C0004352	1	868	0.0	0.0006829268292682927	DPEP1
29	Colon cancer	C0007102	1	1727	0.0	0.0007073170731707317	DPEP1
31	Crohn Disease	C0010346	1	979	0.0	0.0007560975609756098	DPEP1
32	Pancreatic Ductal Adenocarcinoma	C1335302	1	567	0.0	0.0007804878048780488	DPEP1
33	Parkinsonism	C0242422	1	233	0.0	0.0008048780487804879	DPEP1
34	Secondary malignant neoplasm of pancreas	C3266877	1	1540	0.0	0.0008292682926829268	DPEP1
35	pathologic fistula	C0016169	1	54	0.0	0.0008536585365853659	DPEP1
36	Leprosy	C0023343	1	211	0.0	0.0008780487804878049	DPEP1
37	Adenoma of large intestine	C1302401	1	257	0.0	0.0009024390243902439	DPEP1
38	VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)	C1847835	1	160	0.0	0.000926829268292683	DPEP1
39	Leprosy, Lepromatous	C0023348	1	42	0.0	0.0009512195121951219	DPEP1
40	Breast-ovarian cancer, familial 1	C0006142	1	4543	0.0	0.000975609756097561	DPEP1
