rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
1	Ovarian epithelial cancer	C0677886	1	2172	0.0	4.761904761904762e-05	ANXA3
2	Tumor Progression	C0178874	1	1969	0.0	9.523809523809524e-05	ANXA3
3	Myxoma	C0027149	1	30	0.0	0.00014285714285714284	ANXA3
4	Combined Hepatocellular Carcinoma and Cholangiocarcinoma	C0221287	1	497	0.0	0.00019047619047619048	ANXA3
5	Stomach cancer	C0699791	1	2109	0.0	0.0002380952380952381	ANXA3
6	Hepatic cancer metastatic	C0345904	1	613	0.0	0.0002857142857142857	ANXA3
7	Hepatocellular carcinoma	C2239176	1	3108	0.0	0.0003333333333333333	ANXA3
8	Secondary malignant neoplasm of pancreas	C3266877	1	1540	0.0	0.00038095238095238096	ANXA3
9	Breast-ovarian cancer, familial 1	C0006142	1	4543	0.0	0.00042857142857142855	ANXA3
10	{Gastric cancer risk after H. pylori infection}, 137215 (3)	C0024623	1	2073	0.0	0.0004761904761904762	ANXA3
11	Ovarian Neoplasms	C0919267	1	942	0.0	0.0005238095238095238	ANXA3
12	Arthritis, Rheumatoid	C0003864	1	1030	0.0	0.0005714285714285714	ANXA3
13	Adenomas, multiple colorectal, 608456 (3)	C0001430	1	975	0.0	0.0006190476190476191	ANXA3
14	Prostatic Neoplasms	C0033578	1	1606	0.0	0.0006666666666666666	ANXA3
15	Rheumatoid arthritis	C0003873	1	1856	0.0	0.0007142857142857143	ANXA3
16	Glaucoma, Angle-Closure	C0017601	1	461	0.0	0.0007619047619047619	ANXA3
17	Lupus Erythematosus, Systemic	C0024141	1	1467	0.0	0.0008095238095238096	ANXA3
18	Graves Disease	C0018213	1	374	0.0	0.0008571428571428571	ANXA3
19	Breast carcinoma	C0678222	1	4281	0.0	0.0009047619047619047	ANXA3
20	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	C1140680	1	1967	0.0	0.0009523809523809524	ANXA3
21	Carcinogenesis	C0596263	1	3723	0.0	0.001	ANXA3
