rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
7	Cocaine delirium	C0011206	3	35	3.47647796328e-07	8.793969849246232e-06	CYP3A4,NR3C1,CYP3A5
11	Glucocorticoid resistance, generalized	C1841972	3	57	2.55307288555e-06	1.3819095477386936e-05	NR3C1,CYP3A5,NR3C2
19	Aqueous Humor Disorders	C0595936	3	66	4.60733607355e-06	2.3869346733668342e-05	NR3C1,PLA2G4A,NR3C2
20	Female infertility	C0021361	3	72	6.52883901853e-06	2.5125628140703518e-05	NR3C1,SERPINA6,PGR
29	Recurrent abortion	C0000809	3	79	9.45409762043e-06	3.6432160804020096e-05	NR3C1,SERPINA6,PGR
30	Primary malignant neoplasm of liver	C0024620	2	25	9.89036866506e-06	3.768844221105527e-05	CYP3A4,CYP3A5
31	Proteinuria Adverse Event	C1962972	2	29	1.56392937083e-05	3.8944723618090455e-05	NR3C1,PGR
32	Squamous Cell Neoplasms	C0206720	2	29	1.56392937083e-05	4.020100502512563e-05	CYP3A4,CYP3A5
36	Adrenal overactivity	C4025685	2	31	1.91937654251e-05	4.522613065326633e-05	NR3C1,NR3C2
45	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	C0023485	3	107	3.13835073197e-05	5.6532663316582915e-05	NR3C1,CYP3A5,PLA2G4A
46	Pregnancy associated hypertension	C0852036	2	38	3.57279645975e-05	5.778894472361809e-05	PGR,NR3C2
52	21-hydroxylase deficiency	C1291314	2	40	4.17456227412e-05	6.532663316582915e-05	CYP3A4,NR3C1
53	Thromboembolism	C0040038	3	118	4.60467662733e-05	6.658291457286432e-05	CYP3A4,CYP3A5,PGR
54	Depressive Symptoms	C0086132	3	122	5.24487152452e-05	6.78391959798995e-05	CYP3A4,NR3C1,NR3C2
55	Primary Carcinoma	C1335475	2	44	5.56981204277e-05	6.909547738693467e-05	PGR,LPCAT1
59	Bone necrosis	C0029445	2	45	5.96067013472e-05	7.412060301507538e-05	CYP3A4,NR3C1
60	Abnormality of potassium homeostasis	C4023575	2	45	5.96067013472e-05	7.537688442211054e-05	NR3C1,NR3C2
61	Chronic Fatigue Syndrome	C0015674	2	46	6.36908014328e-05	7.663316582914573e-05	NR3C1,SERPINA6
62	cardiac event	C0741923	2	46	6.36908014328e-05	7.788944723618091e-05	PLA2G4A,NR3C2
63	Musculoskeletal Diseases	C0026857	3	132	7.12780182367e-05	7.914572864321608e-05	NR3C1,PLA2G4A,PGR
64	Pregnancy Complications, Hematologic	C0032964	3	133	7.33988342135e-05	8.040201005025126e-05	NR3C1,PLA2G4A,PGR
