rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
21	 Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency, 201910 (3)	C0206081	5	68	1.13497434784e-08	1.5032211882605583e-05	SHBG,CYP17A1,CYP19A1,CYP11A1,AR
22	Disorder of endocrine system	C0014130	5	68	1.13497434784e-08	1.5748031496062993e-05	SHBG,CYP17A1,CYP19A1,CYP11A1,AR
26	Ambiguous genitalia	C0266362	5	90	6.18475816117e-08	1.8611309949892627e-05	SHBG,CYP17A1,CYP19A1,CYP11A1,AR
28	Virilism	C0042755	4	48	8.67770613144e-08	2.0042949176807447e-05	CYP17A1,CYP19A1,CYP11A1,AR
31	Gynecomastia	C0018418	5	105	1.55627189136e-07	2.219040801717967e-05	SHBG,CYP17A1,CYP19A1,CYP11A1,AR
33	Endometrial Neoplasms	C0014170	7	268	1.81517167963e-07	2.362204724409449e-05	HSD17B1,SHBG,CYP17A1,CYP19A1,ABCB1,CYP11A1,AR
35	Breast Fibrocystic Disease	C0016034	4	64	3.75514716655e-07	2.5053686471009308e-05	HSD17B1,CYP19A1,CYP11A1,AR
37	Mammographic breast density	C1268717	4	70	5.89830729592e-07	2.6485325697924124e-05	HSD17B1,CYP17A1,CYP19A1,AR
38	Female infertility	C0021361	4	72	6.79468299292e-07	2.720114531138153e-05	SHBG,CYP17A1,CYP19A1,AR
39	Recurrent abortion	C0000809	4	79	1.08103590424e-06	2.791696492483894e-05	SHBG,CYP17A1,CYP19A1,AR
40	Ovarian Diseases	C0029928	6	236	1.17381105125e-06	2.863278453829635e-05	HSD17B1,SHBG,CYP17A1,CYP19A1,CYP11A1,AR
43	Prostate cancer stage C	C0280280	3	39	1.96927620866e-06	3.078024337866858e-05	CYP17A1,PKN1,AR
44	Malignant neoplasm of endometrium	C0007103	8	506	2.23902983443e-06	3.1496062992125985e-05	HSD17B1,SHBG,CYP17A1,PKN1,CYP19A1,ABCB1,CYP11A1,AR
45	Uterine Corpus Cancer	C0153574	8	506	2.23902983443e-06	3.221188260558339e-05	HSD17B1,SHBG,CYP17A1,PKN1,CYP19A1,ABCB1,CYP11A1,AR
46	Abnormal circulating gonadotropin level	C4072886	3	41	2.4163148824e-06	3.29277022190408e-05	CYP17A1,CYP11A1,AR
49	Postmenopausal osteoporosis	C0029458	4	95	2.70204818964e-06	3.507516105941303e-05	SHBG,CYP17A1,CYP19A1,AR
50	Malignant neoplasm of male breast	C0242787	3	43	2.93443690336e-06	3.579098067287044e-05	CYP17A1,CYP19A1,AR
51	Testicular Germ Cell Tumor	C1336708	4	103	4.02547863421e-06	3.650680028632784e-05	HSD17B1,CYP17A1,CYP19A1,AR
52	Male pseudohermaphroditism	C0238395	3	48	4.58711031603e-06	3.7222619899785255e-05	CYP17A1,CYP11A1,AR
53	Aplasia/hypoplasia of the uterus	C4024640	3	48	4.58711031603e-06	3.793843951324266e-05	CYP17A1,CYP11A1,AR
71	Malignant neoplasm of female breast	C0235653	3	51	5.86100167554e-06	5.0823192555476024e-05	CYP17A1,CYP19A1,AR
72	Ovarian Failure, Premature	C0085215	5	199	6.53917241678e-06	5.153901216893343e-05	SHBG,CYP17A1,CYP19A1,ABCB1,AR
73	Female Breast Carcinoma	C0007104	3	54	7.37895443759e-06	5.225483178239083e-05	CYP17A1,CYP19A1,AR
76	Carcinoma of Male Breast	C0238033	3	55	7.94412482696e-06	5.440229062276306e-05	CYP17A1,CYP19A1,AR
77	Penile hypospadias	C1691215	3	56	8.54047814813e-06	5.511811023622047e-05	CYP17A1,CYP11A1,AR
84	Infertility associated with multi-tailed spermatozoa and excessive DNA	C0021359	4	128	1.16431489092e-05	6.012884753042233e-05	SHBG,CYP17A1,CYP19A1,AR
85	Menopause present (finding)	C0150312	3	61	1.20308194916e-05	6.084466714387974e-05	CYP17A1,CYP19A1,ABCB1
86	Other specified disorders of breast	C0006145	3	62	1.28384913962e-05	6.156048675733716e-05	HSD17B1,CYP17A1,CYP11A1
88	Adrenal hyperplasia	C0342492	3	63	1.36853453947e-05	6.299212598425197e-05	CYP17A1,CYP11A1,AR
89	Hyperpituitarism	C0020506	3	64	1.45726788763e-05	6.370794559770938e-05	CYP17A1,CYP11A1,AR
90	Neoplasms, Germ Cell and Embryonal	C0027658	3	64	1.45726788763e-05	6.442376521116679e-05	HSD17B1,CYP17A1,AR
105	Hyperplasia	C0020507	4	143	1.99024222729e-05	7.516105941302792e-05	SHBG,CYP19A1,KDM1A,AR
109	Decreased fertility in females	C0151639	2	25	2.57861969901e-05	7.802433786685756e-05	CYP17A1,CYP19A1
110	Congenital adrenal hyperplasia	C0001627	3	74	2.59412870592e-05	7.874015748031496e-05	CYP17A1,CYP11A1,AR
111	Uterine neoplasm	C0042138	3	77	3.03534302561e-05	7.945597709377238e-05	CYP17A1,CYP19A1,AR
112	Malignant neoplasm of brain and nervous system	C0153633	4	157	3.11757955411e-05	8.017179670722979e-05	H3F3B,ABCB1,KDM1A,AR
125	Adrenocortical carcinoma	C0206686	4	160	3.41320397331e-05	8.94774516821761e-05	CYP17A1,CYP19A1,ABCB1,CYP11A1
126	Decreased fertility	C0520927	4	161	3.51642755215e-05	9.01932712956335e-05	CYP17A1,CYP19A1,CYP11A1,AR
127	Abnormality of circulating cortisol level	C4023214	2	28	3.65483174316e-05	9.090909090909092e-05	CYP17A1,CYP11A1
128	Abnormality of circulating glucocorticoid level	C4023038	2	28	3.65483174316e-05	9.162491052254831e-05	CYP17A1,CYP11A1
129	Hyperkalemia	C0020461	2	28	3.65483174316e-05	9.234073013600573e-05	CYP17A1,CYP11A1
130	Abnormality of blood volume homeostasis	C4023537	2	28	3.65483174316e-05	9.305654974946314e-05	CYP17A1,CYP11A1
131	Increased analgesia from kappa-opioid receptor agonist, female-specific	C0205217	3	81	3.70618069819e-05	9.377236936292055e-05	CYP17A1,CYP11A1,AR
132	46,XY gonadal dysgenesis, partial, with minifascicular neuropathy	C0041408	4	164	3.84068503011e-05	9.448818897637796e-05	SHBG,CYP17A1,CYP19A1,AR
133	Endometrial carcinoma	C0476089	8	726	3.98866482609e-05	9.520400858983536e-05	HSD17B1,SHBG,CYP17A1,PKN1,CYP19A1,ABCB1,CYP11A1,AR
134	Cholera	C0008354	3	86	4.69009706768e-05	9.591982820329277e-05	FDX1,CYP19A1,CYP11A1
135	Herpes zoster disease	C0019360	2	31	4.99019809431e-05	9.663564781675018e-05	CYP17A1,CYP11A1
136	Alcohol withdrawal syndrome	C0236663	2	31	4.99019809431e-05	9.735146743020759e-05	CYP19A1,AR
137	Adrenal overactivity	C4025685	2	31	4.99019809431e-05	9.8067287043665e-05	CYP17A1,CYP11A1
152	Adrenocortical adenoma	C0206667	3	89	5.36492083658e-05	0.00010880458124552613	CYP17A1,CYP19A1,CYP11A1
153	Alopecia of scalp	C0574769	2	32	5.49741681138e-05	0.00010952040085898355	CYP19A1,AR
154	Sparse axillary hair	C1858574	2	33	6.03725316082e-05	0.00011023622047244094	CYP17A1,AR
155	Prostate Cancer, Hereditary, 7	C1853195	2	33	6.03725316082e-05	0.00011095204008589836	CYP17A1,AR
156	Tumor Initiation	C0598935	4	182	6.3023254784e-05	0.00011166785969935576	CYP17A1,CYP19A1,ABCB1,AR
157	Generalized hyperpigmentation	C4024878	2	34	6.61066245633e-05	0.00011238367931281317	CYP17A1,CYP11A1
158	Male infertility	C0021364	5	303	6.95559171311e-05	0.00011309949892627059	SHBG,CYP17A1,CYP19A1,ABCB1,AR
159	X-linked severe combined immunodeficiency	C1279481	2	35	7.2185847102e-05	0.00011381531853972798	ABCB1,AR
167	Abnormality of the axillary hair	C4022287	2	36	7.86192980294e-05	0.00011954187544738726	CYP17A1,AR
168	Abnormality of the pubic hair	C4022288	2	36	7.86192980294e-05	0.00012025769506084467	CYP17A1,AR
169	Sparse pubic hair	C1858573	2	36	7.86192980294e-05	0.00012097351467430207	CYP17A1,AR
170	Primary adrenal insufficiency	C0001403	3	102	9.13173318199e-05	0.00012168933428775948	CYP17A1,ABCB1,CYP11A1
171	21-hydroxylase deficiency	C1291314	2	40	0.000108079464411	0.0001224051539012169	CYP17A1,AR
172	Prostatic Diseases	C0033575	2	40	0.000108079464411	0.0001231209735146743	CYP17A1,AR
182	Polycystic Ovary Syndrome	C0032460	6	477	0.000110187287279	0.0001302791696492484	HSD17B1,SHBG,CYP17A1,CYP19A1,CYP11A1,AR
183	Acne Vulgaris	C0001144	2	41	0.000116421326616	0.00013099498926270582	CYP17A1,AR
184	Delayed menarche	C0232939	3	109	0.000118121278464	0.0001317108088761632	CYP17A1,CYP19A1,AR
185	Absence of secondary sex characteristics	C4021551	2	42	0.000125171741052	0.0001324266284896206	CYP17A1,CYP11A1
186	Primary malignant neoplasm of brain	C0750979	2	42	0.000125171741052	0.00013314244810307802	KDM1A,AR
187	Abnormality of female external genitalia	C4021822	3	111	0.000126726218347	0.00013385826771653546	CYP19A1,CYP11A1,AR
188	Hyperaldosteronism, familial, type IV	C0020428	2	43	0.000134339501363	0.00013457408732999286	CYP17A1,CYP11A1
