rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
2	Morphologically altered structure	C1260954	1	27	1.07101685465e-06	4.1666666666666665e-05	METAP2
3	Paratuberculosis	C0030524	1	34	1.71177131381e-06	6.25e-05	METAP1
4	Mental impairment	C0278061	1	39	2.26097057854e-06	8.333333333333333e-05	METAP2
5	Shy-Drager syndrome	C0037019	1	98	1.45022419598e-05	0.00010416666666666667	METAP2
6	Spastic syndrome	C0270814	1	100	1.51033146427e-05	0.000125	METAP2
7	Middle Cerebral Artery Occlusion	C0740391	1	107	1.73032306492e-05	0.00014583333333333335	METAP2
8	Rett syndrome, congenital variant	C0035372	1	134	2.71889577769e-05	0.00016666666666666666	METAP2
9	Coinfection	C0275524	1	144	3.14148219364e-05	0.0001875	METAP2
10	Hearing Loss, Partial	C0018772	1	150	3.4096791736e-05	0.00020833333333333335	METAP1
11	Neurofibromatosis, type 1, 162200 (3)	C0027831	1	152	3.50152044913e-05	0.00022916666666666666	METAP2
12	Melanocytic nevus	C0027962	1	185	5.19307886317e-05	0.00025	METAP2
13	Primary pulmonary hypertension	C0152171	1	227	7.82654041283e-05	0.0002708333333333333	METAP2
14	Mitral stenosis	C0026269	1	238	8.60520153378e-05	0.0002916666666666667	METAP2
15	Deafness, autosomal recessive 44	C0011053	1	257	0.000100371068715	0.0003125	METAP1
16	Senile plaques	C0333463	1	259	0.00010194245896	0.0003333333333333333	METAP2
17	Gastric Adenocarcinoma	C0278701	1	286	0.000124350130339	0.0003541666666666667	METAP2
18	Pulmonary arterial hypertension	C3203102	1	314	0.000149937226424	0.000375	METAP2
19	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse	C0334634	1	327	0.000162630036821	0.0003958333333333333	METAP2
20	Metastatic melanoma	C0278883	1	333	0.000168662164287	0.0004166666666666667	METAP2
21	Idiopathic Pulmonary Fibrosis	C1800706	1	341	0.000176875960934	0.0004375	METAP2
22	Pulmonary Disease, Chronic Obstructive	C0024115	1	377	0.000216254185021	0.0004583333333333333	METAP2
23	Mesothelioma, malignant	C0025500	1	383	0.000223201694535	0.0004791666666666667	METAP2
24	Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	C0034069	1	392	0.000233828906451	0.0005	METAP2
25	Malaria	C0024530	1	539	0.000442391088875	0.0005208333333333334	METAP2
26	Medulloblastoma	C0025149	1	543	0.000448987652434	0.0005416666666666666	METAP2
