rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
7	Substance Use Disorders	C0038586	8	31	0.0	2.3474178403755868e-06	DRD4,HTR1B,DRD3,OPRK1,POMC,HTR1A,OPRM1,CNR1
20	Pulmonary Cystic Fibrosis	C0392164	9	34	0.0	6.70690811535882e-06	LPAR2,CXCR6,CXCR2,SSTR4,ACKR3,CXCR1,CXCL8,CXCL5,ADRA2B
22	Opiate Addiction	C0524662	11	40	0.0	7.3775989268947014e-06	GRM6,PDYN,DRD4,DRD3,PENK,OPRK1,GRM8,OPRD1,OPRL1,POMC,OPRM1
39	Weight Gain Adverse Event	C2911647	19	151	0.0	1.3078470824949699e-05	HRH4,HTR1E,GRM4,GRM6,CHRM4,DRD4,HTR1B,HTR1F,DRD3,GRM2,GRM3,GRM8,HRH3,HTR1A,HTR1D,GRM7,CNR1,HTR5A,ADRA2A
42	Mental disorders	C0004936	27	439	0.0	1.4084507042253522e-05	CORT,MTNR1B,BDKRB1,CHRM4,CHRM2,PDYN,DRD4,HTR1B,DRD3,LPAR3,GABBR1,GALR1,OPRK1,ADRA2C,CNR2,SSTR5,GRM8,OXER1,POMC,HTR1A,BDKRB2,GALR3,GRM7,OPRM1,CNR1,MCHR2,HTR5A
45	Alcohol abuse	C0085762	15	95	0.0	1.5090543259557344e-05	F2,CHRM2,TAS2R16,PDYN,DRD4,HTR1B,DRD3,CXCL8,OPRK1,CNR2,POMC,OPRM1,CNR1,TAS2R38,HTR5A
46	Taste bitter	C0235290	9	30	0.0	1.5425888665325286e-05	LPAR2,TAS2R16,CXCR6,SSTR4,ACKR3,LPAR3,OXER1,ADRA2B,TAS2R38
48	Schizoaffective Disorder	C0036337	11	81	0.0	1.609657947686117e-05	GRM4,LPAR2,CXCR6,DRD4,HTR1B,SSTR4,ACKR3,DRD3,SST,GRM3,ADRA2B
80	Status epilepticus	C0038220	17	185	8.91953177984e-13	2.682763246143528e-05	CCR2,CXCL1,SSTR4,CCR8,SST,SSTR3,CCR10,CCR5,CCR9,SSTR5,SSTR2,HRH3,CCR3,CXCL12,SSTR1,CNR1,CCR7
81	Drug Dependence	C1510472	12	66	8.96838159292e-13	2.7162977867203222e-05	PNOC,CHRM2,HTR1B,DRD3,PENK,OPRK1,GRM3,OPRD1,OPRL1,POMC,OPRM1,CNR1
82	Depressive Disorder	C0011581	27	543	1.57474033813e-12	2.749832327297116e-05	MTNR1B,NPY1R,CCR2,CHRM2,PDYN,DRD4,HTR1B,DRD3,NPY2R,MCHR1,GRM2,PMCH,GNB1,CXCL8,OPRK1,GRM3,ADRA2C,CNR2,LPAR1,POMC,HTR1A,HTR1D,OPRM1,CNR1,GALR2,TAS2R38,ADRA2A
83	Hepatitis C, Chronic	C0524910	23	455	1.99762428821e-12	2.78336686787391e-05	C3,CXCR3,F2,C5AR1,CCR2,KNG1,CXCL10,CXCL11,CCR1,CXCL8,CNR2,CCR5,CCL21,CXCR5,CXCL9,C5,HTR1A,CCR3,CXCL12,OPRM1,CNR1,CCR7,CCL5
84	Liver Diseases	C0023895	26	586	2.57927013081e-12	2.8169014084507043e-05	CCR6,PF4,NPY1R,F2,CCR2,CCL16,CXCL10,CXCR6,CXCL1,CCR1,CXCL16,GNAI2,PMCH,CXCL8,CXCL2,CNR2,CCR5,CXCR4,CXCL9,ANXA1,NPY5R,CXCL12,OPRM1,CNR1,CCL5,CCL20
85	Inflammation	C0021368	45	647	4.55946391753e-12	2.8504359490274985e-05	C3,CCR6,C3AR1,APP,CXCR3,PF4,BDKRB1,F2,C5AR1,CCR2,CHRM2,KNG1,CXCL10,FPR1,CXCL11,CXCL1,CXCR2,FPR2,ADORA1,CCR8,CXCR1,CXCL16,PTGER3,APLN,CXCL8,SAA1,CXCL2,CNR2,CCR5,CCL21,CXCL6,POMC,C5,CCR3,ANXA1,NPY5R,BDKRB2,CXCL12,OPRM1,CNR1,CCR7,CCL19,PTGDR2,CCL5,CCL20
86	Ischemia	C0022116	28	647	4.56334969812e-12	2.8839704896042926e-05	APP,CXCR3,F2,C5AR1,CXCL10,S1PR1,CXCR2,HTR1B,ADORA1,S1PR3,LPAR3,CXCL16,NPY2R,CXCL8,CXCL2,ADORA3,CNR2,CCR5,APLNR,OXER1,CXCR4,GPER1,POMC,C5,ANXA1,CXCL12,AGTR2,GPR17
87	Substance-Related Disorders	C0236969	14	171	4.95736784956e-12	2.9175050301810868e-05	PNOC,CHRM2,PDYN,DRD4,PENK,OPRK1,CNR2,OPRD1,OPRL1,POMC,HTR1A,GRM7,OPRM1,CNR1
88	Pulmonary Disease, Chronic Obstructive	C0024115	24	377	6.42419450969e-12	2.9510395707578806e-05	C3AR1,CXCR3,LPAR2,F2,C5AR1,CXCL10,CXCR6,CXCL1,CXCR2,CCR1,ADORA1,SSTR4,ACKR3,CXCR1,CXCL8,CXCL2,CCR5,CXCR4,CXCL5,CCR3,ANXA1,BDKRB2,ADRA2B,CCL5
89	Respiratory Syncytial Virus Infections	C0035235	28	299	7.40141281597e-12	2.9845741113346747e-05	C3,CCL23,CXCL13,CCL28,CXCR3,PF4,CCR2,CCL16,CCR4,CXCL1,CXCR2,CCR1,CCL25,CXCL16,CXCL8,CCL27,CXCL2,CCR5,OPRD1,CXCL6,CXCL9,CXCL5,C5,CXCL3,CCR3,CCL19,PPBP,CCL5
90	Pain	C0030193	32	628	9.85966863709e-12	3.018108651911469e-05	CCR6,PNOC,MTNR1B,BDKRB1,ADAMTS4,NPBWR1,CCR2,KNG1,P2RY12,PDYN,DRD4,HTR1B,CCR1,DRD3,PENK,GABBR1,SST,OPRK1,SAA1,ADRA2C,CNR2,OPRD1,OPRL1,POMC,HTR1A,CASR,BDKRB2,CXCL12,OPRM1,CNR1,ADRA2A,CCL5
91	Substance Withdrawal Syndrome	C0038587	15	80	9.89508475158e-12	3.051643192488263e-05	PNOC,NPY1R,PDYN,GNAI1,ADORA1,NPY2R,PTGER3,OPRK1,OPRD1,OPRL1,POMC,HTR1A,NPY5R,GRM7,CNR1
92	Substance addiction and disorders	C0038580	14	80	9.89508475158e-12	3.085177733065057e-05	PNOC,CHRM2,PDYN,DRD4,HTR1B,DRD3,PENK,OPRK1,GRM3,OPRD1,OPRL1,POMC,OPRM1,CNR1
93	Bronchiolitis, Viral	C0006274	26	211	1.01203490033e-11	3.118712273641851e-05	C3,CCL23,CXCL13,CCL28,CXCR3,PF4,CCR2,CCL16,CXCL10,CXCL1,CXCR2,CCL25,CXCL16,CXCL8,CCL27,CXCL2,CCR5,CXCL6,CXCL9,CXCL5,C5,CXCL3,CCR3,CCL19,PPBP,CCL5
94	Bipolar affective disorder	C0005586	32	817	1.01861852286e-11	3.1522468142186455e-05	GRM4,APP,LPAR2,CHRM2,CXCR6,PDYN,DRD4,GABBR2,HTR1B,ADORA1,SSTR4,HTR1F,ACKR3,DRD3,PENK,MCHR1,SST,CXCL8,GRM3,CNR2,SSTR5,CXCR4,POMC,HTR1A,BDKRB2,ADRA2B,GRM7,CNR1,HCAR2,MCHR2,HCAR3,HTR5A
95	Cocaine-Related Disorders	C0236736	13	117	1.43872691538e-11	3.1857813547954396e-05	NPY1R,PDYN,HTR1B,DRD3,NPY2R,GABBR1,OPRK1,OPRD1,POMC,HTR1A,NPY5R,OPRM1,CNR1
96	Epilepsy, Temporal Lobe	C0014556	18	192	1.69625424817e-11	3.219315895372234e-05	C3,GRM4,BDKRB1,NPY1R,PDYN,GABBR2,HTR1B,NPY2R,GABBR1,SST,GRM2,GRM3,SSTR2,HTR1A,CXCL3,BDKRB2,CNR1,AGTR2
97	Myocardial Reperfusion Injury	C0027055	15	196	1.73311365259e-11	3.252850435949028e-05	C3,NPY1R,KNG1,CXCL1,PTGER3,CXCL2,CNR2,CCR5,OPRD1,CXCL6,C5,HRH3,ANXA1,CASR,CNR1
98	Autoimmune disease 1	C0004364	33	890	2.01531014099e-11	3.286384976525822e-05	HRH4,C3,CCR6,C3AR1,CXCR3,PF4,LPAR2,C5AR1,CCR2,CCR4,CXCL10,CXCR6,SERPINC1,CXCL1,S1PR1,CXCR2,SSTR4,ACKR3,CXCL8,CNR2,CXCR4,CCL21,POMC,CXCL5,C5,HRH3,CCR3,ANXA1,CASR,CXCL12,ADRA2B,CCR7,CCL5
99	Attention deficit hyperactivity disorder	C1263846	23	527	2.04836148043e-11	3.319919517102616e-05	C3,HTR1E,MTNR1B,APP,LPAR2,CXCR6,DRD4,HTR1B,SSTR4,ACKR3,DRD3,MTNR1A,ADRA2C,GRM8,OXER1,POMC,HTR1A,ADRA2B,HTR1D,GRM7,OPRM1,CNR1,ADRA2A
