rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
77	Human papilloma virus infection	C0343641	5	57	1.875880562e-10	3.1713344316309716e-05	STK11,CDKN2A,TP53,PML,MDM2
78	Adenoid Cystic Carcinoma	C0010606	7	200	2.26051288799e-10	3.2125205930807246e-05	PIN1,CDKN2A,TP53,EP300,KAT6A,MDM2,ATM
79	Leukemogenesis	C0598766	10	660	3.73447273105e-10	3.2537067545304775e-05	PIN1,HIPK2,CDKN2A,TP53,EP300,KAT6A,PRMT5,PML,MDM2,ATM
80	Testicular seminoma	C0036631	7	222	3.88982845934e-10	3.2948929159802305e-05	CDKN2A,TP53,PRMT5,PML,UBC,RPS27A,MDM2
81	Lymphoma, Large B-Cell, Diffuse	C0024299	13	1362	4.8674464459e-10	3.3360790774299834e-05	PIN1,ING2,NUAK1,CDKN2A,TP53,EP300,TP53BP2,PRMT5,PML,UBC,RPS27A,MDM2,ATM
83	Acute myeloid leukemia	C0023467	14	1733	9.17118270216e-10	3.418451400329489e-05	PIN1,HIPK2,BRD7,USP42,STK11,ING5,CDKN2A,TP53,EP300,TTC5,KAT6A,PML,MDM2,ATM
84	Stomach cancer	C0699791	15	2109	1.3027272594e-09	3.459637561779242e-05	PIN1,ING2,TP53INP1,STK11,ING5,CDKN2A,TP53,EP300,TP53BP2,PPP1R13B,PRMT5,PML,MDM2,DYRK2,ATM
88	Breast carcinoma	C0678222	20	4281	2.14304729518e-09	3.6243822075782534e-05	PIN1,HIPK2,ING2,BRD7,TP53INP1,STK11,NUAK1,CDKN2A,TP53,EP300,TP53BP2,PPP1R13B,KAT6A,PRMT5,PML,UBC,RPS27A,MDM2,DYRK2,ATM
89	Follicular adenoma	C0205647	5	94	2.16576845347e-09	3.665568369028006e-05	PIN1,HIPK2,CDKN2A,TP53,ATM
93	Leukemia, Lymphocytic, Chronic, B-Cell	C0023418	14	1913	3.45624950882e-09	3.830313014827018e-05	PIN1,HIPK2,TP53INP1,USP42,CDKN2A,TP53,EP300,TP53BP2,TTC5,KAT6A,PRMT5,PML,MDM2,ATM
94	Li-Fraumeni syndrome	C0085390	4	47	3.92060872656e-09	3.871499176276771e-05	CDKN2A,TP53,MDM2,ATM
95	Isochromosomes	C0242621	4	47	3.92060872656e-09	3.912685337726524e-05	CDKN2A,TP53,PML,ATM
96	Nijmegen Breakage Syndrome	C0398791	4	47	3.92060872656e-09	3.953871499176276e-05	CDKN2A,TP53,MDM2,ATM
97	Papillomavirus Infections	C0950124	4	49	4.80299677807e-09	3.995057660626029e-05	CDKN2A,TP53,PML,MDM2
98	Acute respiratory failure	C0264490	4	51	5.89966031583e-09	4.036243822075782e-05	CDKN2A,TP53,MDM2,ATM
99	Breast-ovarian cancer, familial 1	C0006142	20	4543	6.42125497219e-09	4.077429983525535e-05	PIN1,HIPK2,ING2,BRD7,TP53INP1,STK11,NUAK1,CDKN2A,TP53,EP300,PPP1R13B,KAT6A,PRMT5,PML,UBC,RPS27A,JMY,MDM2,DYRK2,ATM
100	Leukoplakia	C0023531	4	52	6.48723696983e-09	4.118616144975288e-05	CDKN2A,TP53,MDM2,ATM
108	Brain Tumor, Primary	C0750974	4	54	7.87095655319e-09	4.448105436573312e-05	CDKN2A,TP53,MDM2,ATM
109	Hereditary nonpolyposis colorectal cancer type 8	C1333990	5	119	8.87979600961e-09	4.4892915980230646e-05	STK11,CDKN2A,TP53,MDM2,ATM
110	Hereditary cancer-predisposing syndrome	C0027672	4	58	1.13682840919e-08	4.5304777594728176e-05	STK11,CDKN2A,TP53,ATM
111	Intraosseous mucoepidermoid carcinoma	C0206694	4	62	1.59813963174e-08	4.5716639209225705e-05	CDKN2A,TP53,MDM2,ATM
117	Carcinoma, Pancreatic Ductal	C0887833	4	65	2.0292665992e-08	4.8187808896210875e-05	CDKN2A,TP53,MDM2,ATM
