rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
1	Secondary hypertriglyceridemia	C0027627	6	3444	0.0	4.6948356807511736e-06	RHOC,ROCK2,RHOB,RHOA,MYH14,ROCK1
4	Prostatic Neoplasms	C0033578	5	1606	6.03894941831e-08	1.8779342723004694e-05	RHOC,RHOB,RHOA,MYH14,ROCK1
5	Left ventricular hypertrophy	C0149721	3	274	1.89331716083e-07	2.347417840375587e-05	ROCK2,RHOA,ROCK1
7	Ovarian Neoplasms	C0919267	4	942	3.88223012293e-07	3.286384976525822e-05	RHOC,RHOB,RHOA,ROCK1
8	Pulmonary hypertension, neonatal, susceptibility to	C0020542	3	333	4.13037921088e-07	3.755868544600939e-05	ROCK2,RHOA,ROCK1
10	Melanoma	C0025202	5	2386	6.51343124214e-07	4.694835680751174e-05	RHOC,ROCK2,RHOB,RHOA,ROCK1
11	Intraocular pressure disorder	C0595921	2	102	1.21717311219e-06	5.164319248826291e-05	RHOA,ROCK1
12	Squamous cell carcinoma of tongue	C0349566	2	120	1.98779002691e-06	5.6338028169014086e-05	ROCK2,RHOA
16	Hepatocellular carcinoma	C2239176	5	3108	3.18643665032e-06	7.511737089201878e-05	RHOC,ROCK2,RHOB,RHOA,ROCK1
18	Sudden cardiac death	C0085298	2	153	4.13031773339e-06	8.450704225352113e-05	ROCK2,ROCK1
21	Glioblastoma	C0017636	4	1645	6.18342531478e-06	9.859154929577464e-05	ROCK2,RHOB,RHOA,ROCK1
23	Symptomatic human immunodeficiency virus infection	C0019693	4	1900	1.26093880499e-05	0.000107981220657277	RHOC,ROCK2,RHOA,ROCK1
24	Primary pulmonary hypertension	C0152171	2	227	1.34881423381e-05	0.00011267605633802817	ROCK2,ROCK1
25	Mildly elevated creatine phosphokinase	C1850309	1	26	1.48373329e-05	0.00011737089201877934	MYH14
26	Tumor Progression	C0178874	4	1969	1.50381227734e-05	0.00012206572769953052	ROCK2,RHOA,MYH14,ROCK1
27	Early gastric cancer	C0349530	1	28	1.72533500833e-05	0.0001267605633802817	ROCK1
28	Malignant neoplasm of vulva	C0375071	1	28	1.72533500833e-05	0.00013145539906103288	ROCK1
29	{Gastric cancer risk after H. pylori infection}, 137215 (3)	C0024623	4	2073	1.93864591892e-05	0.00013615023474178404	RHOC,RHOB,RHOA,ROCK1
30	Peritoneal Fibrosis	C0521607	1	30	1.9850866856e-05	0.00014084507042253522	ROCK1
31	Breast carcinoma	C0678222	5	4281	2.17901122559e-05	0.00014553990610328637	RHOC,ROCK2,RHOB,RHOA,ROCK1
32	Liver Cirrhosis, Biliary	C0023890	3	919	2.33490712273e-05	0.00015023474178403755	ROCK2,RHOA,ROCK1
33	Sclerosis	C0036429	1	37	3.03702247422e-05	0.00015492957746478874	RHOB
34	Breast-ovarian cancer, familial 1	C0006142	5	4543	3.11266531667e-05	0.00015962441314553992	RHOC,ROCK2,RHOB,RHOA,ROCK1
35	Progressive sensorineural hearing impairment	C1843156	1	39	3.3783242945e-05	0.0001643192488262911	MYH14
36	Pulmonary arterial hypertension	C3203102	2	314	3.55565026964e-05	0.00016901408450704225	ROCK2,ROCK1
37	Animal Mammary Neoplasms	C0024667	4	2352	3.61149787779e-05	0.00017370892018779343	RHOC,ROCK2,RHOA,ROCK1
38	Cardiovascular Diseases	C0007222	3	1029	3.64667788241e-05	0.0001784037558685446	ROCK2,RHOA,ROCK1
39	Corneal neovascularization	C0085109	1	41	3.73771040375e-05	0.0001830985915492958	ROCK1
40	Carcinosarcoma	C0007140	1	42	3.92418995613e-05	0.00018779342723004695	ROCK1
41	Hypoplastic left heart syndrome	C0152101	1	42	3.92418995613e-05	0.00019248826291079813	ROCK1
42	Anaphylactic shock NOS	C0002792	1	43	4.11518327955e-05	0.00019718309859154928	RHOA
43	Metastatic melanoma	C0278883	2	333	4.23612826191e-05	0.00020187793427230047	ROCK2,ROCK1
44	Carcinoma breast stage IV	C0278488	2	342	4.58640325278e-05	0.00020657276995305165	RHOB,ROCK1
45	CARCINOMA OF VULVA	C0677055	1	46	4.71526802723e-05	0.00021126760563380283	ROCK1
46	Progressive hearing impairment	C1837645	1	48	5.13788399387e-05	0.000215962441314554	MYH14
47	Neuritis	C0027813	1	50	5.57854208264e-05	0.00022065727699530516	RHOA
48	Lung Neoplasms	C0024121	3	1155	5.74519749819e-05	0.00022535211267605634	RHOB,RHOA,ROCK1
49	Angioimmunoblastic Lymphadenopathy	C0020981	1	58	7.52133469533e-05	0.0002300469483568075	RHOA
50	Behcet Syndrome	C0004943	2	407	7.69631967629e-05	0.00023474178403755868	ROCK2,ROCK1
51	Vascular Diseases	C0042373	2	410	7.86609539567e-05	0.00023943661971830986	RHOA,MYH14
52	Bardet-Biedl syndrome	C0752166	1	67	0.000100508630185	0.00024413145539906104	MYH14
53	Dysphonia	C0019825	1	69	0.000106623247982	0.0002488262910798122	MYH14
54	Cardiac fibrosis	C1397307	1	69	0.000106623247982	0.0002535211267605634	ROCK1
55	Pulmonary edema	C0034063	1	77	0.000132872745719	0.0002582159624413146	ROCK1
