rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
14	Heterotaxy, visceral, 7, autosomal	C0266642	11	76	0.0	5.2238805970149255e-06	TMEM67,RPGRIP1L,TCTN1,TCTN2,CEP41,TMEM216,CC2D2A,B9D1,AHI1,CEP290,MKS1
31	Cerebellar vermis hypoplasia	C1840379	17	126	2.74458233918e-12	1.1567164179104478e-05	CEP57,TMEM67,TUBA1A,RPGRIP1L,NPHP1,CEP164,TCTN1,TCTN2,CEP41,OFD1,TUBB,TMEM216,CC2D2A,B9D1,AHI1,CEP290,MKS1
32	Intellectual developmental disorder with dysmorphic facies and ptosis	C3714756	39	1371	3.29181126801e-12	1.1940298507462686e-05	CEP57,TMEM67,CDK5RAP2,TUBA1A,RPGRIP1L,NPHP1,NDE1,DYNC1H1,PCNT,TCTN1,SDCCAG8,TCTN2,CEP41,TUBA8,OFD1,TUBB,NEK2,TUBB2B,CEP83,TUBB3,TMEM216,PPP2R1A,C2CD3,CC2D2A,CEP135,ALMS1,CENPJ,IQCB1,PLK4,TCTN3,YWHAG,B9D1,AHI1,CEP63,TBCE,PAFAH1B1,CEP290,MKS1,CEP152
33	Abnormality of the nasal dorsum	C4021202	14	157	1.34355859771e-11	1.2313432835820896e-05	CEP57,TMEM67,RPGRIP1L,PCNT,TCTN2,TMEM216,CC2D2A,CENPJ,PLK4,B9D1,TBCE,CEP290,MKS1,CEP152
34	Abnormality of the renal medulla	C4021911	13	43	1.52181600654e-11	1.2686567164179103e-05	TMEM67,RPGRIP1L,NPHP1,CEP164,SDCCAG8,CEP41,CEP83,TMEM216,CC2D2A,NPHP4,IQCB1,AHI1,CEP290
36	Abnormality of the skull	C0235942	38	1324	1.90840676595e-11	1.3432835820895523e-05	CEP57,TMEM67,CDK5RAP2,TUBA1A,RPGRIP1L,NPHP1,NDE1,TUBG1,DYNC1H1,PCNT,TCTN1,SDCCAG8,TCTN2,CEP41,TUBA8,OFD1,TUBB,TUBB2B,TUBB3,TMEM216,PPP2R1A,C2CD3,CC2D2A,CEP135,ALMS1,CENPJ,IQCB1,PLK4,TCTN3,B9D1,AHI1,CEP63,TBCE,PAFAH1B1,CEP290,YWHAE,MKS1,CEP152
37	Pancreatic fibrosis	C0267952	8	30	2.19430029702e-11	1.3805970149253732e-05	TMEM67,RPGRIP1L,TCTN2,TMEM216,CC2D2A,B9D1,CEP290,MKS1
38	Accessory spleen	C0266631	8	30	2.19430029702e-11	1.4179104477611942e-05	TMEM67,RPGRIP1L,TCTN2,TMEM216,CC2D2A,B9D1,CEP290,MKS1
41	Cephalocele	C0014065	13	80	2.55606646959e-11	1.529850746268657e-05	TMEM67,RPGRIP1L,NPHP1,TCTN1,TCTN2,CEP41,TMEM216,CC2D2A,IQCB1,B9D1,AHI1,CEP290,MKS1
42	Congenital hepatic fibrosis	C0009714	13	48	2.96325186611e-11	1.5671641791044774e-05	TMEM67,RPGRIP1L,NPHP1,CEP164,SDCCAG8,TCTN2,TMEM216,CC2D2A,NPHP4,IQCB1,B9D1,CEP290,MKS1
