rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
53	Inflammation	C0021368	22	647	4.91641172218e-11	1.948529411764706e-05	TACR1,TACR3,BDKRB2,AGT,F2,EDN1,APP,NPFF,GAST,F2R,TAC1,CCK,OXT,EDN2,SAA1,F2RL1,HRH1,PTGFR,GHRL,BDKRB1,KNG1,LTB4R
54	Pain	C0030193	26	628	5.23274756858e-11	1.9852941176470586e-05	TACR1,TRH,TACR3,PROKR1,CHRM1,BDKRB2,EDN1,CCKBR,CYSLTR2,GNA11,TAC1,NTSR1,CASR,CCK,HCRT,OXT,SAA1,F2RL1,HRH1,GHSR,GNAQ,EDNRB,BDKRB1,KNG1,EDN3,ADRA1A
55	Non-obstructive azoospermia	C4021107	8	39	5.45327116797e-11	2.022058823529412e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
56	Erectile abnormalities	C4022003	8	39	5.45327116797e-11	2.058823529411765e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
57	Breast hypoplasia	C0266013	8	39	5.45327116797e-11	2.0955882352941175e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
58	Hypoparathyroidism - autosomal dominant	C0342345	7	36	5.6216920008e-11	2.1323529411764707e-05	LPAR2,EDNRA,NPS,CYSLTR2,GNA11,CASR,ADRA1A
60	Impotence	C0242350	14	126	6.08438854854e-11	2.2058823529411766e-05	TACR3,PTAFR,KISS1,AGT,EDN1,EDNRA,P2RY2,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,P2RY1,TAC3
61	Abnormality of the pituitary gland	C0032002	25	645	6.38640251793e-11	2.2426470588235296e-05	TRH,TACR3,PMCH,LPAR2,AVPR1B,KISS1,AGT,EDNRA,PROKR2,GAST,ADRA1D,CYSLTR2,KISS1R,GNA11,CCK,OXT,GNRHR,TRHR,GHSR,GCG,GNRH1,NTS,PROK2,GHRL,ADRA1A
63	Alzheimer Disease	C0002395	31	1699	6.57435217377e-11	2.3161764705882354e-05	CHRM1,BDKRB2,UTS2B,AGT,F2,EDN1,EDNRA,P2RY2,APP,NMU,NPS,ADRA1D,F2R,MLN,HCRTR2,TAC1,NTSR1,CASR,GRM5,HCRT,PTGER1,SAA1,GRPR,PTGFR,NTS,P2RY1,F2RL3,EDNRB,KNG1,LTB4R,ADRA1A
64	Male hypogonadism	C0151721	8	38	6.59639010081e-11	2.3529411764705884e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
65	Decreased serum testosterone level	C0857983	8	38	6.59639010081e-11	2.389705882352941e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
66	Bradycardia	C0428977	12	53	6.62425669873e-11	2.4264705882352942e-05	TACR1,TRH,AGT,EDN1,TAC1,EDN2,UTS2,GCG,GNRH1,NTS,KNG1,EDN3
67	Panic disorder 1	C1868649	12	80	6.6712302349e-11	2.4632352941176472e-05	TACR1,AVPR1B,BDKRB2,AGT,CCKBR,NPS,CCK,HCRT,GRP,GRPR,NPSR1,CCKAR
68	Adenomas, multiple colorectal, 608456 (3)	C0001430	25	975	6.67451649505e-11	2.5e-05	TRH,KISS1,AGT,EDN1,EDNRA,CCKBR,HCRTR1,GAST,ADRA1D,HCRTR2,NTSR1,CASR,CCK,HCRT,GNRHR,F2RL2,UTS2,TRHR,GHSR,NTS,GHRL,EDNRB,BDKRB1,LPAR1,UTS2R
69	Anosmia	C0003126	8	45	6.80792089369e-11	2.536764705882353e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
70	Aplasia/Hypoplasia of the breasts	C4023911	8	53	6.9241723466e-11	2.5735294117647057e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
71	Panic disorder syndrome 1 (2)	C0030319	13	115	6.97667479344e-11	2.610294117647059e-05	TACR1,AVPR1B,BDKRB2,AGT,CCKBR,NPS,CCK,HCRT,GRP,GRPR,AVPR1A,NPSR1,CCKAR
72	Sparse body hair	C1862863	9	48	7.09666769794e-11	2.647058823529412e-05	TACR3,LPAR6,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
73	Abnormal female reproductive system physiology	C4022678	8	42	7.19063697474e-11	2.6838235294117645e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
74	Absence of secondary sex characteristics	C4021551	8	42	7.19063697474e-11	2.7205882352941177e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
75	Female sexual dysfunction	C1112442	8	42	7.19063697474e-11	2.7573529411764707e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
76	Pulmonary hypertension, neonatal, susceptibility to	C0020542	16	333	7.20524750975e-11	2.7941176470588236e-05	TACR1,BDKRB2,UTS2B,AGT,F2,EDN1,EDNRA,HTR2B,NPS,TAC1,CASR,UTS2,F2RL1,TACR2,EDNRB,CYSLTR1
77	Aplasia/hypoplasia of the uterus	C4024640	8	48	7.2104433535e-11	2.8308823529411766e-05	TACR3,KISS1,PROKR2,KISS1R,GNRHR,GNRH1,PROK2,TAC3
78	Anxiety Disorders	C0003469	20	383	7.46875894464e-11	2.8676470588235295e-05	TACR1,LPAR2,AVPR1B,AGT,GNB1,EDNRA,APP,CCKBR,NPS,CYSLTR2,TAC1,CCK,GRM5,OXT,AVPR1A,NPSR1,CCKAR,LPAR1,OXTR,ADRA1A
79	Asthma	C0004096	41	1454	7.73016095579e-11	2.9044117647058824e-05	TACR1,TACR3,PMCH,CHRM1,LPAR2,BDKRB2,AGT,EDN1,GNB1,LPAR3,EDNRA,APP,NPS,ADRA1D,CCL23,F2R,CYSLTR2,TAC1,GRM1,GRP,ADRA1B,PTGER1,UTS2,F2RL1,CHRM3,HRH1,TACR2,NPSR1,GPR65,GHRL,EDNRB,BDKRB1,TAC3,GPRC6A,LTB4R2,XCL1,KNG1,LTB4R,CYSLTR1,OXTR,ADRA1A
80	Mental disorders	C0004936	16	439	7.82487408202e-11	2.9411764705882354e-05	TACR1,TRH,BDKRB2,LPAR3,HCRTR1,TAC1,NTSR1,CCK,GRM5,GRP,OXT,GRPR,F2RL3,BDKRB1,GPRC6A,OXTR
81	Essential hypertension	C0085580	18	305	7.94606602739e-11	2.977941176470588e-05	LPAR2,BDKRB2,AGT,EDN1,EDNRA,P2RY2,ADRA1D,EDN2,ADRA1B,UTS2,TRHR,PTGFR,AVPR1A,BDKRB1,KNG1,LPAR1,ADRA1A,GCGR
82	Schizophrenia	C0036341	33	1947	8.0808915115e-11	3.0147058823529413e-05	TACR1,TACR3,CHRM1,LPAR2,GNB1,EDNRA,P2RY2,APP,CCKBR,NPS,HCRTR1,ADRA1D,F2R,CYSLTR2,TAC1,NTSR1,NMB,CCK,GRM5,HCRT,GRM1,GRP,OXT,CHRM5,HRH1,AVPR1A,NTS,NPSR1,P2RY1,GHRL,CCKAR,OXTR,ADRA1A
