rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
195	Weight Gain Adverse Event	C2911647	37	151	7.07645053666e-12	3.5551504102096626e-05	HTR1F,CHRM4,GRM1,HTR1E,GRM5,GRIN2D,HTR1B,CHRM5,HTR5A,CCKAR,ANKK1,HTR2B,HTR2A,GRM2,HRH1,GRM7,HTR1D,ADRA2A,CNR1,HTR1A,GRM8,CAMK2B,DRD2,HRH3,PPP3R1,CHRM1,GRM4,HRH4,DRD3,DRD4,CAMK2A,CHRM3,ADRB2,GRIN2C,ABCB1,GRM6,GRIN2A
196	Mental disorders	C0004936	53	439	1.03682618047e-11	3.57338195077484e-05	CORT,CHRM4,OXTR,ACTN2,ADRA2C,OXT,GRM5,PDYN,HTR1B,CHRM2,HTR5A,HCRTR1,GABBR1,GPRC6A,ANKK1,HTR2A,GNRHR2,CYP2B6,CNR2,GRM7,TACR1,BDKRB1,GALR1,CNR1,HTR1A,GRM8,GALR3,AKT1,BDKRB2,DRD2,OXER1,POMC,DRD3,LPAR3,OPRK1,SSTR5,NTSR1,CCK,CYP2D6,DLG4,GRPR,TRH,DRD4,GRP,MCHR2,F2RL3,FZD4,MTNR1B,TAC1,NPY,KIAA0319,ABCB1,GRIN2A
197	Inflammation	C0021368	76	647	1.2939649352e-11	3.591613491340019e-05	CXCR2,CXCL1,CXCL10,CCR2,GAST,EDN2,TF,CXCL6,OXT,CCR7,CXCL16,FPR2,CHRM2,TFRC,APP,C5AR1,CXCR3,CXCL12,CXCR1,HTR2A,PTGFR,EGF,HRH1,CYP2B6,CCL5,F2RL1,PF4,EGFR,CNR2,ADORA1,CCL20,BIN1,CXCL8,LTB4R,HSP90AA1,TACR1,BDKRB1,CNR1,F2R,TACR3,CCL21,AKT1,CCR5,C5,BDKRB2,AGT,KNG1,CCR6,POMC,EDN1,PTGDR2,GAL,CXCL11,NPY5R,C3,APLN,CCR8,ANXA1,CAV1,APOB,CCK,CYP2D6,CXCL2,CCL19,FPR1,NPFF,CAMK2A,F2,ADRB2,GHRL,C3AR1,SAA1,TAC1,CCR3,ABCB1,PTGER3
198	Ischemia	C0022116	53	647	1.29397603743e-11	3.6098450319051965e-05	APLNR,CXCR2,CYP2C9,CXCL10,AVP,TF,OXT,CXCL16,EDNRB,HTR1B,SOS1,APP,C5AR1,ADORA3,GPRC6A,CXCR3,PPP3CA,CXCL12,P2RY1,EGF,S1PR3,CYP2B6,F2RL1,CNR2,ADORA1,CXCL8,CXCR4,HSP90AA1,F2R,GPER1,AKT1,CCR5,C5,SYT1,AGT,DRD2,NPY2R,OXER1,POMC,EDN1,LPAR3,UTS2,ANXA1,APOB,CXCL2,AGTR2,S1PR1,F2,ADRB2,FZD4,GPR17,NPY,GRIN2A
199	Impotence	C0242350	19	126	1.63479230153e-11	3.6280765724703735e-05	PROKR2,GNRHR,CXCR3,TAC3,P2RY1,P2RY2,PROK2,KISS1R,KISS1,CNR1,TACR3,EDNRA,AKT1,AGT,DRD2,EDN1,APOB,GNRH1,PTAFR
200	Pituitary adenoma	C0032000	32	286	1.71926917147e-11	3.646308113035551e-05	ARRB1,TFRC,SSTR1,GRB2,GNRHR,CXCL12,GHSR,ACKR3,EGF,NTSR2,EGFR,ARRB2,CXCL8,SST,KISS1R,CXCR4,NTS,KISS1,CASR,AKT1,TRHR,DRD2,POMC,GAL,SSTR5,SSTR2,CYP2D6,GNRH1,TRH,SSTR3,GHRL,NPY
201	Schizoaffective Disorder	C0036337	18	81	1.72137859522e-11	3.664539653600729e-05	HTR1B,HTR2A,ACKR3,ADRA2B,SST,CXCR6,LPAR2,EDNRA,DRD2,SSTR4,GRM4,DRD3,CYSLTR2,CYP2D6,DRD4,ADRA1A,NPY,ABCB1
202	Taste bitter	C0235290	14	30	1.75656156287e-11	3.682771194165907e-05	TAS2R16,GPRC6A,TAS2R38,ACKR3,ADRA2B,CXCR6,LPAR2,EDNRA,OXER1,SSTR4,CYSLTR2,LPAR3,FZD4,ADRA1A
204	Marijuana Abuse	C0024809	17	96	2.28210783604e-11	3.719234275296263e-05	ADRA2C,ANKK1,HTR2A,PENK,EGFR,CNR2,GPR55,CNR1,AKT1,CAMK2B,DRD2,GAL,DRD3,DRD4,CHRM3,NPY,ABCB1
205	Cocaine Dependence	C0600427	14	56	2.34183783476e-11	3.7374658158614405e-05	PDYN,ANKK1,HTR2A,CNR1,TACR3,DRD2,NPY2R,VAMP2,DRD3,OPRK1,CAMK2A,OPRD1,NPY,ABCB1
206	Opiate Addiction	C0524662	17	40	2.34738894989e-11	3.755697356426618e-05	OPN4,PDYN,ANKK1,PENK,GRM8,OPRL1,DRD2,POMC,GAL,DRD3,OPRK1,CYP2D6,DRD4,OPRD1,ABCB1,GRM6,GRIN2A
207	Pulmonary Disease, Chronic Obstructive	C0024115	39	377	2.57891485944e-11	3.773928896991796e-05	CXCR2,CXCL1,CYP2C9,CXCL10,CCR1,EDNRB,C5AR1,MYLK,CXCR3,NPSR1,CXCR1,ACKR3,EGF,ADRA2B,CCL5,F2RL1,EGFR,ADORA1,CXCL8,CXCR4,CXCR6,LPAR2,F2R,EDNRA,CCR5,BDKRB2,EDN1,SSTR4,CYSLTR2,ANXA1,CXCL2,IGF2R,CXCL5,F2,ADRB2,C3AR1,LPAR6,ADRA1A,CCR3
208	Hereditary pancreatitis	C0238339	35	377	2.62180277488e-11	3.792160437556973e-05	CXCR2,CXCL1,CXCL10,GAST,CXCL6,SOS1,CXCR3,CXCL12,CXCR1,EGF,NFATC1,F2RL1,EGFR,CCKBR,CCL20,CXCL8,CXCR4,TACR1,CCL28,NTS,HRAS,GCG,TACR3,CASR,GNAI2,SYT1,CCR6,EDN1,NTSR1,TACR2,CXCL5,ADRB2,P2RY6,TAC1,ABCB1
209	Hypoparathyroidism - autosomal dominant	C0342345	12	36	2.63751243068e-11	3.8103919781221514e-05	GNA11,ACKR3,ADRA2B,CXCR6,LPAR2,CASR,EDNRA,AP2S1,SSTR4,CYSLTR2,NPS,ADRA1A
210	Alzheimer Disease	C0002395	103	1699	2.7452151663e-11	3.828623518687329e-05	HTR1F,UTS2B,CXCR2,CCR2,PPY,SLC18A3,TF,AP2A2,CCR1,GRM5,PDYN,DNM2,EDNRB,HTR1B,CHRM2,MTNR1A,APP,ITSN1,C5AR1,GRB2,GABBR1,PPP3CA,CXCL12,P2RY1,P2RY2,HTR2A,GRM2,PTGFR,HCRT,HCAR3,NEFL,CYP2B6,LDLR,CCL5,EGFR,CNR2,BIN1,MLN,ARRB2,CXCL8,SST,CXCR4,PICALM,SYNJ1,PYY,LTB4R,HSP90AA1,UBB,NTS,ADRA2A,CAMK2G,LRP2,HTR1A,F2R,HCRTR2,CASR,P2RY12,SH3GL2,EDNRA,ADRA1D,AKT1,CCR5,TBXA2R,SYT1,BDKRB2,PTGER1,AGT,KNG1,DRD2,NPY2R,EDN1,PPP3R1,CHRM1,GAL,VAMP2,DRD3,C3,NTSR1,ANXA1,DAB2,CAV1,SSTR2,APOB,CYP2D6,DLG4,AGTR2,GRPR,NPS,IGF2R,DRD4,M6PR,F2RL3,CAMK2A,F2,NMU,ADRB2,SAA1,TAC1,ADRA1A,NPY,ABCB1,GRIN2A,PTGER3
211	Status epilepticus	C0038220	23	185	2.80294676358e-11	3.846855059252507e-05	CXCL1,CCR2,GRM1,CCR7,GRM5,SSTR1,CXCL12,SST,CNR1,CCR9,ADRA1D,CCR5,CCR10,HRH3,SSTR4,SSTR5,CCR8,SSTR2,SSTR3,NPY,CCR3,ABCB1,GRIN2A
212	genetic hypertension	C0598428	11	27	2.91183743784e-11	3.8650865998176846e-05	ACKR3,ADRA2B,CXCR6,LPAR2,EDNRA,AGT,EDN1,PPP3R1,SSTR4,CYSLTR2,ADRA1A
213	Depressive Disorder	C0011581	58	543	2.93036706012e-11	3.8833181403828623e-05	CYP2C9,CCR2,AVP,MCHR1,GAST,OXTR,GRM1,GALR2,ADRA2C,OXT,GRM5,PDYN,HTR1B,CHRM2,NPY1R,ANKK1,TAS2R38,HTR2A,GRM2,HCRT,NEFL,CYP2B6,EGFR,CNR2,CXCL8,AP2B1,HSP90AA1,HTR1D,LPAR1,ADRA2A,CNR1,HTR1A,F2R,TACR3,PMCH,AKT1,GNB1,AGT,DRD2,NPY2R,POMC,GAL,DRD3,OPRK1,CALM3,HGS,CYP2D6,TRH,DRD4,F2RL3,ADRB2,GHRL,MTNR1B,TAC1,AVPR1B,NPY,ABCB1,GRIN2A
214	Abnormality of the pituitary gland	C0032002	61	645	2.96835889202e-11	3.90154968094804e-05	GNA11,APLNR,PROKR2,AVP,MCHR1,GAST,OXT,SSTR1,GNRHR,CXCL12,GHSR,HTR2A,HCAR3,ACKR3,EGF,PROK2,ADRA2B,PENK,LDLR,VAMP7,EGFR,CXCL8,SST,KISS1R,CXCR4,HSP90AA1,CXCR6,NTS,LPAR2,KISS1,GCG,TACR3,PMCH,EDNRA,ADRA1D,AKT1,AGT,TRHR,DRD2,POMC,SSTR4,GAL,CYSLTR2,CALM3,SSTR5,ANXA1,CAV1,SSTR2,APOB,CCK,GNRH1,TRH,DRD4,SSTR3,MCHR2,GHRL,PYGM,ADRA1A,AVPR1B,NPY,AVPR2
215	Diabetes Mellitus, Type 1	C0011849	101	2081	3.01444424977e-11	3.9197812215132185e-05	APLNR,CYP2C9,CXCL10,CCR2,PROKR2,AVP,TF,FFAR1,CCR7,PDYN,DNM2,GCGR,CHRM2,NFATC3,TFRC,SOS1,APP,UTS2R,NPY1R,SSTR1,CCKAR,GABBR1,ADRA1B,CXCL12,GHSR,CXCR1,P2RY1,HTR2A,GRM2,HCRT,HCAR3,HRH1,PROK2,ADRA2B,CYP2B6,LDLR,AVPR1A,CCL5,EGFR,CCKBR,ADORA1,CCL20,CXCL8,SST,CXCR4,GPR55,HSP90AA1,BDKRB1,HRAS,ADRA2A,CNR1,LRP2,GCG,CCL21,CASR,P2RY12,EDNRA,ADRA1D,SHC1,AKT1,CCR5,SYT1,S1PR5,BDKRB2,S1PR2,AGT,KNG1,DRD2,NPY2R,POMC,EDN1,GAL,NPY5R,OPRK1,UTS2,SSTR5,APLN,HCAR2,ANXA1,CAV1,SSTR2,APOB,CCK,CYP2D6,AGTR2,GNAT3,CXCL5,SSTR3,CHRM3,F2,ADRB2,GHRL,S1PR4,MTNR1B,VAMP4,AGFG1,PYGM,TAC1,ADRA1A,NPY,ABCB1
216	Myocardial Reperfusion Injury	C0027055	25	196	3.17204040812e-11	3.9380127620783955e-05	CXCL1,CXCL6,OXT,EDNRB,TFRC,UTS2R,NPY1R,CNR2,CNR1,CASR,EDNRA,AKT1,CCR5,C5,AGT,KNG1,HRH3,EDN1,UTS2,C3,ANXA1,CXCL2,ADRB2,OPRD1,PTGER3
217	Pain	C0030193	70	628	3.17484927237e-11	3.956244302643573e-05	GNA11,CLTCL1,CYP2C9,CCR2,AVP,SLC18A3,ADRA2C,CCR1,OXT,PDYN,EDNRB,HTR1B,EDN3,GNAQ,GABBR1,MYLK,CXCL12,GHSR,SCARB2,HTR2A,HCRT,HRH1,PENK,CYP2B6,PROKR1,LDLR,CCL5,F2RL1,CCKBR,CNR2,SST,TACR1,BDKRB1,CLTC,ADRA2A,CNR1,HTR1A,TACR3,CASR,P2RY12,AKT1,BDKRB2,OPRL1,KNG1,CCR6,DRD2,POMC,EDN1,NPBWR1,CHRM1,DRD3,CYSLTR2,OPRK1,NTSR1,LDLRAP1,CAV1,APOB,CCK,CYP2D6,TRH,DRD4,ADRB2,SAA1,MTNR1B,OPRD1,PNOC,PYGM,TAC1,ADRA1A,ABCB1
218	Cocaine-Related Disorders	C0236736	26	117	3.19352322364e-11	3.974475843208751e-05	GRM5,PDYN,HTR1B,CHRM5,HCRTR1,NPY1R,GABBR1,NPSR1,HTR2A,HCRT,CCKBR,CNR1,HTR1A,TACR3,CAMK2B,DRD2,NPY2R,POMC,DRD3,NPY5R,OPRK1,NPS,CAMK2A,GHRL,OPRD1,NPY
