rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
20	Non-Hodgkin lymphoma	C0024305	7	556	5.641181966e-10	1.1976047904191617e-05	TNFRSF1A,RIPK1,BIRC3,TNF,BAG4,TRADD,TRAF2
21	Tumor necrosis	C0333516	5	170	6.0176708061e-10	1.2574850299401197e-05	TNFRSF1A,RIPK1,TNF,RNF31,TRAF2
22	Peritonitis	C0031154	4	115	7.07844938219e-09	1.3173652694610779e-05	TNFRSF1A,BIRC3,BIRC2,TNF
23	Anaplastic large cell lymphoma, ALK negative	C0206180	5	263	8.13881551043e-09	1.3772455089820359e-05	RIPK1,BIRC3,BIRC2,TNF,TRAF2
31	B-cell lymphoma	C0079731	6	652	6.30301763005e-08	1.8562874251497008e-05	TNFRSF1A,RIPK1,BIRC3,BIRC2,TNF,TRAF2
33	Granulomatosis with Polyangiitis	C3495801	3	74	1.13996408091e-07	1.9760479041916168e-05	TNFRSF1A,TNF,TRAF2
52	Fibrosarcoma	C0016057	4	254	3.69061255334e-07	3.1137724550898205e-05	TNFRSF1A,RIPK1,TNF,TRAF2
54	Post-transplant lymphoproliferative disorder	C0432487	2	25	4.56704831397e-07	3.233532934131737e-05	TNF,TRAF2
55	Anemia, Sickle Cell	C0002895	4	271	5.08440818558e-07	3.293413173652695e-05	TNFRSF1A,BIRC3,BIRC2,TNF
56	Anemia of chronic disease	C0002873	2	26	5.16087126146e-07	3.3532934131736525e-05	TNFRSF1A,TNF
57	Q Fever	C0034362	2	27	5.80359752811e-07	3.413173652694611e-05	TNFRSF1A,TNF
58	HIV encephalitis	C0206019	2	27	5.80359752811e-07	3.473053892215569e-05	TNFRSF1A,TNF
59	Mixed Connective Tissue Disease	C0026272	2	28	6.49742692427e-07	3.532934131736527e-05	TNFRSF1A,TNF
60	Lung Injury	C0273115	2	28	6.49742692427e-07	3.592814371257485e-05	TNFRSF1A,TNF
