rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
7	Spinocerebellar ataxia, autosomal recessive 17	C0087012	2	126	4.63833684683e-07	2.4221453287197234e-05	TTPA,PLA2G2A
24	Hypercholesterolemia, autosomal dominant, type B	C0020443	2	212	2.22545911466e-06	8.304498269896193e-05	TTPA,PLA2G2A
28	Isovaleryl-CoA dehydrogenase deficiency	C0268575	1	25	5.48559004065e-06	9.688581314878894e-05	PLA2G2A
29	Neoplasm of the liver	C0023903	3	1290	6.4162020581e-06	0.00010034602076124567	LPCAT1,TTPA,PLA2G2A
30	Dysdiadochokinesis	C0234979	1	28	6.9107312014e-06	0.00010380622837370242	TTPA
31	Cholesterol gallstones	C0856727	1	29	7.42223341055e-06	0.00010726643598615918	PLA2G2A
32	Pancreatic fibrosis	C0267952	1	30	7.95195778591e-06	0.00011072664359861593	PLA2G2A
33	Abnormality of the level of lipoprotein cholesterol	C4023615	1	33	9.65051781743e-06	0.00011418685121107266	TTPA
34	Enzyme inhibition disorder	C0877008	1	33	9.65051781743e-06	0.00011764705882352942	PLA2G2A
35	Cholangitis	C0008311	1	33	9.65051781743e-06	0.00012110726643598615	PLA2G2A
36	Ataxic	C0234366	1	35	1.0873998523e-05	0.0001245674740484429	TTPA
37	Anthrax disease	C0003175	1	37	1.2170287828e-05	0.00012802768166089964	PLA2G2A
38	Spinocerebellar ataxia 7	C0752125	1	37	1.2170287828e-05	0.0001314878892733564	TTPA
39	Psychiatric symptom	C0233401	1	37	1.2170287828e-05	0.00013494809688581317	TTPA
40	Coronary Thrombosis	C0010072	1	39	1.35394166004e-05	0.0001384083044982699	PLA2G2A
41	Glanzmann thrombasthenia	C0040015	1	41	1.49813297479e-05	0.00014186851211072665	PLA2G2A
42	Hyperlipoproteinemia	C0020476	1	43	1.64959135347e-05	0.0001453287197231834	TTPA
43	Deep thrombophlebitis	C0151950	1	44	1.72806006047e-05	0.00014878892733564015	PLA2G2A
44	Primary Carcinoma	C1335475	1	44	1.72806006047e-05	0.00015224913494809689	LPCAT1
45	Hyperoxia	C0242706	1	45	1.808337318e-05	0.00015570934256055362	TTPA
