rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
9	Animal Mammary Neoplasms	C0024667	13	2352	1.28131283361e-10	5.621486570893192e-06	HDAC6,NCOR1,RXRA,CTNNB1,HDAC3,HDAC1,NCOR2,HIST4H4,NCOA1,LEF1,PPARG,CREBBP,NCOA2
10	Carcinogenesis	C0596263	15	3723	1.86343385167e-10	6.246096189881324e-06	HDAC6,RXRA,CTNNB1,TBL1XR1,HDAC3,HDAC1,HDAC2,TTF1,TBL1X,HIST4H4,NCOA1,LEF1,PPARG,CREBBP,NCOA2
11	Bone necrosis	C0029445	4	45	2.27890706306e-10	6.8707058088694565e-06	CTNNB1,PPARG,CREBBP,NCOA2
12	Acute promyelocytic leukemia	C0023487	7	431	6.91611767856e-10	7.49531542785759e-06	NCOR1,RXRA,TBL1XR1,HDAC1,NCOR2,LEF1,PPARG
13	Acute myeloid leukemia	C0023467	11	1733	7.44743156034e-10	8.119925046845721e-06	HDAC6,NCOR1,RXRA,CTNNB1,HDAC1,HDAC2,HIST4H4,LEF1,PPARG,CREBBP,NCOA2
14	Squamous cell carcinoma	C0007137	11	1855	1.50929657661e-09	8.744534665833854e-06	HDAC6,RXRA,CTNNB1,HDAC3,HDAC1,HDAC2,TTF1,HIST4H4,NCOA1,PPARG,CREBBP
15	Combined Hepatocellular Carcinoma and Cholangiocarcinoma	C0221287	7	497	2.01239080955e-09	9.369144284821986e-06	HDAC6,CTNNB1,HDAC3,HDAC1,HDAC2,TBL1X,PPARG
16	Hypothyroidism	C0020676	6	341	4.74621941748e-09	9.993753903810119e-06	NCOR1,CTNNB1,NCOR2,TTF1,NCOA1,NCOA2
17	Prostatic Neoplasms	C0033578	10	1606	5.71101832492e-09	1.0618363522798251e-05	HDAC6,RXRA,CTNNB1,HDAC1,HDAC2,NCOR2,NCOA1,PPARG,CREBBP,NCOA2
18	Prostate carcinoma	C0600139	12	2734	8.63995064382e-09	1.1242973141786383e-05	HDAC6,NCOR1,RXRA,CTNNB1,TBL1XR1,HDAC1,NCOR2,NCOA1,LEF1,PPARG,CREBBP,NCOA2
19	Hepatic cancer metastatic	C0345904	7	613	1.00932674441e-08	1.1867582760774516e-05	HDAC6,CTNNB1,HDAC3,HDAC1,HDAC2,TBL1X,PPARG
20	Colon cancer	C0007102	10	1727	1.21921689411e-08	1.2492192379762648e-05	HDAC6,RXRA,CTNNB1,HDAC3,HDAC1,HDAC2,NCOR2,LEF1,PPARG,CREBBP
21	Leukoencephalopathy, Progressive Multifocal	C0023524	4	101	1.28010835265e-08	1.311680199875078e-05	NCOR1,HDAC1,PPARG,CREBBP
23	Leukemogenesis	C0598766	7	660	1.79378051302e-08	1.4366021236727045e-05	NCOR1,CTNNB1,HDAC2,NCOR2,LEF1,CREBBP,NCOA2
24	Carcinoma, Papillary	C0007133	5	233	1.85834163613e-08	1.499063085571518e-05	HDAC6,HDAC1,HDAC2,TTF1,PPARG
25	Malignant tumor of prostate	C0376358	12	2940	2.09335058177e-08	1.561524047470331e-05	HDAC6,NCOR1,RXRA,CTNNB1,TBL1XR1,HDAC1,NCOR2,NCOA1,LEF1,PPARG,CREBBP,NCOA2
