rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
2	Cholangitis, Sclerosing	C0008313	1	85	0.0	1.36986301369863e-05	DDC
3	Leukemia, Lymphocytic, Acute, L1	C0023452	1	388	0.0	2.0547945205479453e-05	DDC
4	Prostatic Neoplasms	C0033578	1	1606	0.0	2.73972602739726e-05	DDC
5	MAJOR AFFECTIVE DISORDER 9	C2700440	1	71	0.0	3.424657534246575e-05	DDC
6	MAJOR AFFECTIVE DISORDER 8	C2700439	1	71	0.0	4.1095890410958905e-05	DDC
7	Abnormality of limbs	C0239337	1	1290	0.0	4.794520547945205e-05	DDC
8	Abnormality of the face	C4025871	1	1817	0.0	5.47945205479452e-05	DDC
9	Major affective disorder 7	C2700438	1	71	0.0	6.164383561643835e-05	DDC
10	Malaria	C0024530	1	539	0.0	6.84931506849315e-05	DDC
11	Hyperreflexia	C0151889	1	472	0.0	7.534246575342465e-05	DDC
13	Stomach cancer	C0699791	1	2109	0.0	8.904109589041096e-05	DDC
14	Psychotic Disorders	C0033975	1	328	0.0	9.58904109589041e-05	DDC
15	Ovarian epithelial cancer	C0677886	1	2172	0.0	0.00010273972602739725	DDC
16	Morphological abnormality of the gastrointestinal tract	C4021073	1	682	0.0	0.0001095890410958904	DDC
17	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	C1140680	1	1967	0.0	0.00011643835616438356	DDC
18	Abnormality of the nervous system	C0497552	1	2512	0.0	0.0001232876712328767	DDC
19	Emotional lability	C0085633	1	100	0.0	0.00013013698630136986	DDC
20	Abnormality of nervous system physiology	C4022811	1	2307	0.0	0.000136986301369863	DDC
22	Muscular hypotonia of the trunk	C1853743	1	76	0.0	0.0001506849315068493	DDC
23	Squamous cell carcinoma of the head and neck	C1168401	1	825	0.0	0.00015753424657534247	DDC
24	Adenocarcinoma of the large intestine	C1319315	1	189	0.0	0.00016438356164383562	DDC
26	Brain Diseases	C0006111	1	194	0.0	0.00017808219178082192	DDC
27	Parkinson Disease	C0030567	1	789	0.0	0.00018493150684931506	DDC
28	Abnormality of cardiovascular system electrophysiology	C0243050	1	1568	0.0	0.0001917808219178082	DDC
29	Sleep disturbance	C0037317	1	211	0.0	0.00019863013698630136	DDC
30	Global developmental delay, absent or hypoplastic corpus callosum, and dysmorphic facies	C0557874	1	964	0.0	0.0002054794520547945	DDC
31	Increased body weight	C0043094	1	502	0.0	0.00021232876712328765	DDC
32	Parkinsonism	C0242422	1	233	0.0	0.0002191780821917808	DDC
33	Irritability	C0022107	1	97	0.0	0.00022602739726027398	DDC
34	Morphological abnormality of the central nervous system	C4021765	1	1722	0.0	0.00023287671232876712	DDC
36	Neoplasm, Residual	C0242596	1	208	0.0	0.0002465753424657534	DDC
